ID,Transect,Plot,obs,time,elapsed,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
s3,south,3,51,1657300070,9835,y,7/8/2022,20220708 11:07:49,11:07:49,15,1657300062,0.003053872,3.053872407,3.733292893,418.1533871,374.0662548,32.0288133,35.80370214,0.184266538,3.216814591,0.178597065,0.112118015,17.79764138,26.29486561,26.88390323,3.554827162,60.03307185,2.139417007,3.563730693,1.415410155,-134.6757731,7.381187868,0.49472443,-109.0022194,0,0,1,0,45292.93826,99.99992581,85.07099369,0.850710568,0.177976546,2.2,0.5,0: Broadleaf,2,1657300062,418.1533871,419.9905161,24.98636774,23.89457742,415.3793871,24.65309032,599.9913871,85.52346774,0.099902152,26.92646452,26.88390323,999.9,0,0,10013.70806,31.25325161,75.16563548,-1.839149677,428.8671613,430.2716129,1.091786774,419.9905161,23.89457742,2.136920645,2.043547097,18.49709677,17.78583548,99.99992581,0.642979194,0.357020742,30,1670.169032,1657300086,11:08:05,1657300086,1657300009,65,0.002,0,2.774,0.306,420,24,0.31,0.04,0,0,0,0,0,0,0,0,0,0,0,3.2315,2.78117,0.0825159,0.0843211,0.104418,0.103835,23206,22830.3,24322.5,22214.9,32186.5,25425.5,39755.6,30794.8,2.17425,2.21245,-0.000867993,0,26.8935,999.9,55.5,30.9,29.1097,63.7123,12.9968,2,0.122142,0.914178,20.385,5.22942,11.9421,4.97775,3.281,5904.5,9999,9999,154,4.97169,1.86157,1.86707,1.85838,1.86266,1.86325,1.86401,1.86014,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.774,0.3339,2.622800181,0.000678439,-9.11E-07,3.42E-10,0.068321039,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1,1,1.37573,2.42432,2.14966,2.70508,2.15088,2.38647,35.0594,15.2178,19,625.368,682.975,26.0003,28.9654,30.0003,28.8418,28.8135,27.56,20.9436,51.1723,26,420,23.9477,100.538,100.969
s3,south,3,52,1657300147,9912,y,7/8/2022,20220708 11:09:06,11:09:06,15,1657300139,0.002939343,2.939343367,1.756827553,418.9029032,391.8228737,33.54882264,35.8674803,0.178797658,3.215462651,0.173452295,0.108874633,8.899243363,26.22356969,26.81363548,3.540170122,60.15119877,2.137307952,3.553225863,1.402862171,-129.6250425,10.8523958,0.727249662,-109.1461537,0,0,1,0,45275.83252,50.00207742,42.53731674,0.850710989,0.177977473,2.2,0.5,0: Broadleaf,2,1657300139,418.9029032,419.9985484,24.9620129,23.91115806,416.1769032,24.62944194,600.0007742,85.52247419,0.099945758,26.87623871,26.81363548,999.9,0,0,10008.1371,15.37774194,74.3502871,-1.047918387,429.6763871,430.2872903,1.050859355,419.9985484,23.91115806,2.134814194,2.044940323,18.48133548,17.79667097,50.00207742,0.642967032,0.357032968,29.01748387,835.1142581,1657300163,11:09:22,1657300163,1657300009,66,-0.048,0,2.726,0.306,420,24,0.41,0.04,0,0,0,0,0,0,0,0,0,0,0,3.23134,2.7811,0.0826221,0.0843054,0.10421,0.103772,23202,22829.3,24321.2,22213.7,32192.7,25426,39753.7,30793.1,2.17362,2.21158,-0.00176579,0,26.8261,999.9,55.6,31,29.3267,63.4523,13.0409,2,0.124225,0.906054,20.3857,5.22942,11.9406,4.9776,3.281,5906.4,9999,9999,154,4.9717,1.86157,1.86707,1.8584,1.86264,1.86326,1.86401,1.86017,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.726,0.3318,2.624660957,0.000678439,-9.11E-07,3.42E-10,0.068321039,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1,2.3,1.37573,2.42554,2.14966,2.70508,2.15088,2.3584,35.0364,15.2003,19,625.275,682.611,25.9998,29.0037,30.0001,28.8772,28.8469,27.561,21.2566,51.1723,26,420,23.8906,100.533,100.963
s3,south,3,53,1657300224,9989,y,7/8/2022,20220708 11:10:23,11:10:23,15,1657300216,0.002452135,2.4521352,-0.859893019,419.9538387,418.1088965,35.79914229,35.95710915,0.148563291,3.215207384,0.144852378,0.090858427,0,26.23948532,26.74093226,3.52506063,59.94372136,2.123425006,3.542364335,1.401635623,-108.1391623,14.42845314,0.966364693,-92.74434448,0,0,1,0,45279.01524,0,0,0,0,2.2,0.5,0: Broadleaf,2,1657300216,419.9538387,420.016129,24.80011613,23.92333871,417.1978387,24.49511613,600.0278065,85.5215129,0.100062226,26.82417097,26.74093226,999.9,0,0,10007.17581,-0.56618629,74.12273548,-0.092247722,430.6133548,430.3106129,0.900363,420.016129,23.92333871,2.122960968,2.04596,18.39250645,17.8045871,0,0,0,29,0.736559032,1657300246,11:10:46,1657300244,1657300246,67,0.029,0.001,2.756,0.305,420,24,0.46,0.13,0,0,0,0,0,0,0,0,0,0,0,3.23138,2.78128,0.08278,0.0843113,0.103853,0.103819,23197.6,22828.9,24320.9,22213.5,32205.1,25424.3,39753,30792.6,2.17345,2.21115,-0.00141189,0,26.7607,999.9,55.6,31,29.3305,63.8823,12.9688,2,0.125079,0.878595,20.3872,5.23002,11.9405,4.9776,3.281,5908.7,9999,9999,154,4.97169,1.86157,1.86707,1.85837,1.86268,1.86325,1.86401,1.86015,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.756,0.305,2.5769055,0.000678439,-9.11E-07,3.42E-10,0.068321039,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1,3.6,1.37573,2.41821,2.14966,2.70508,2.15088,2.41577,35.1055,15.2003,19,625.356,682.477,25.9999,29.018,30.0001,28.8969,28.8666,27.558,21.2155,50.7986,26,420,23.9816,100.531,100.962
s2,south,2,54,1657300790,10555,y,7/8/2022,20220708 11:19:49,11:19:49,15,1657300782,0.006951319,6.951319381,17.6302749,414.8329333,296.3953047,25.37879291,35.51999286,0.282910919,3.210968048,0.269756448,0.169728679,427.0310192,30.76589522,31.58704667,4.664602379,59.48483324,2.551117989,4.28868646,2.113484391,-306.5531847,-254.8163382,-17.79456053,-152.1330642,0,0,1,0,44725.15375,2399.388,2041.183279,0.850709964,0.177974975,1.5,0.5,0: Broadleaf,2,1657300782,414.8329333,419.9614333,29.79414333,28.10808333,412.4019333,29.33769,599.9974,85.52478,0.100034247,30.11505333,31.58704667,999.9,0,0,9992.271333,779.8575667,1021.773667,-5.015192333,427.6889,432.1071667,1.686064333,419.9614333,28.10808333,2.548137333,2.403937333,21.33727333,20.3903,2399.388,0.643000233,0.356999733,36.00278,40074.34667,1657300808,11:20:07,1657300808,1657300706,69,-0.114,-0.033,2.431,0.376,420,27,0.23,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22839,2.78131,0.0816256,0.0838536,0.117196,0.115559,23097,22728.1,24195.1,22112.5,31571.7,24980.3,39556.5,30652.2,2.13617,2.17365,0.0425875,0,30.9376,999.9,59.7,31.2,31.8516,63.7723,13.0208,2,0.366024,3.16243,20.3213,5.22912,11.9441,4.9771,3.28095,5924.3,9999,9999,154.2,4.97171,1.86161,1.86709,1.85851,1.86274,1.86332,1.86403,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.431,0.4585,2.395549436,0.000678439,-9.11E-07,3.42E-10,0.03674131,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.4,1.4,1.38184,2.41943,2.14966,2.71118,2.15088,2.40479,36.2224,15.0602,19,621.058,676.544,26.0027,31.7332,30.0035,31.1895,31.1387,27.69,16.1785,70.4222,26,420,28.2267,100.026,100.502
s2,south,2,55,1657300869,10634,y,7/8/2022,20220708 11:21:08,11:21:08,15,1657300861,0.006703042,6.703041928,17.57768218,414.8876774,295.2115428,25.2785277,35.52621807,0.277763355,3.211751269,0.265074624,0.166763362,355.9085394,30.69541483,31.59080645,4.665598137,59.56277224,2.592040786,4.35177996,2.073557351,-295.604149,-211.4252146,-14.77964824,-165.9004724,0,0,1,0,44701.81345,1999.767097,1701.221863,0.850709998,0.177974995,1.5,0.5,0: Broadleaf,2,1657300861,414.8876774,419.9771935,30.27076452,28.64578065,412.4726774,29.79755161,600.0184839,85.52841935,0.100101342,30.36976774,31.59080645,999.9,0,0,9995.140645,654.7932258,957.8240323,-5.074446774,427.8542258,432.3625484,1.624974516,419.9771935,28.64578065,2.589010968,2.45002871,21.59712903,20.69829032,1999.767097,0.643000065,0.356999935,37.00134516,33399.90645,1657300888,11:21:28,1657300888,1657300706,70,-0.016,-0.033,2.415,0.376,420,27,0.55,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22768,2.78132,0.0815231,0.0837551,0.118322,0.116867,23072,22707.7,24168.5,22092.2,31500.1,24920.8,39515.2,30623.5,2.1281,2.16495,0.0179671,0,31.328,999.9,60.6,31.3,32.5162,63.7323,13.0729,2,0.41765,3.38255,20.3203,5.22418,11.9441,4.9774,3.281,5926.2,9999,9999,154.2,4.97165,1.86159,1.8671,1.85852,1.86269,1.86328,1.86401,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.415,0.4757,2.281329205,0.000678439,-9.11E-07,3.42E-10,0.03674131,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1,2.7,1.38306,2.41577,2.14966,2.7124,2.15088,2.41943,36.4107,15.0514,19,620.802,675.418,26.0049,32.3527,30.0031,31.7684,31.7038,27.7073,16.1022,74.6722,26,420,28.6248,99.9193,100.409
s2,south,2,56,1657300949,10714.5,y,7/8/2022,20220708 11:22:29,11:22:29,15,1657300941,0.005915385,5.915385235,17.41863376,415.0039032,286.0874898,24.49385327,35.53124508,0.250879694,3.2134403,0.240484078,0.151200658,266.9534602,30.6216997,31.47555484,4.635158374,59.41834682,2.618385645,4.406695549,2.016772729,-260.8684889,-153.6134446,-10.73816082,-158.2666341,0,0,1,0,44699.75934,1499.949677,1276.022043,0.850709902,0.177974944,1.5,0.5,0: Broadleaf,2,1657300941,415.0039032,419.9723226,30.58266774,29.14903871,412.5949032,30.19265161,599.9959032,85.51666452,0.099988255,30.58886129,31.47555484,999.9,0,0,10003.62097,483.9325484,923.8264839,-4.963362581,428.1015484,432.5818065,1.433626129,419.9723226,29.14903871,2.615327742,2.492727419,21.76255806,20.97908387,1499.949677,0.643000452,0.356999452,38,25052.00968,1657300966,11:22:46,1657300966,1657300706,71,-0.006,-0.033,2.409,0.376,420,27,0.23,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22697,2.78122,0.0814129,0.0836141,0.11924,0.118124,23049.2,22689.5,24144,22072.9,31438.6,24864.8,39477.2,30597.1,2.11995,2.15612,-0.00454485,0,31.5715,999.9,61.4,31.4,33.1394,63.9723,13.0529,2,0.468534,3.72981,20.3181,5.22867,11.9441,4.97585,3.28095,5928.4,9999,9999,154.2,4.97169,1.8616,1.86715,1.85852,1.86279,1.86331,1.86406,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.409,0.39,2.265343062,0.000678439,-9.11E-07,3.42E-10,0.390011867,0,0,0,1,2092,0,27,1,4.1,1.38306,2.41943,2.14966,2.71484,2.15088,2.39502,36.6233,15.0339,19,620.421,674.227,26.0053,32.9536,30.0034,32.3482,32.2801,27.7223,16.3617,79.0599,26,420,29.2723,99.8211,100.322
s2,south,2,57,1657301027,10792.5,y,7/8/2022,20220708 11:23:47,11:23:47,15,1657301019,0.005987543,5.987542705,17.8966077,414.8595806,286.4810106,24.52969401,35.52200039,0.258732454,3.213627954,0.247691881,0.155760117,213.5644027,30.52236903,31.48464194,4.637552123,59.56420981,2.65588281,4.458856785,1.981669313,-264.0506333,-119.521732,-8.3633914,-178.3713539,0,0,1,0,44673.00078,1199.968387,1020.825118,0.85071001,0.177975024,1.5,0.5,0: Broadleaf,2,1657301019,414.8595806,419.9545806,31.01791613,29.56750323,412.5755806,30.62789677,600.0175806,85.52403226,0.100121194,30.79477419,31.48464194,999.9,0,0,10003.54871,386.3563226,890.2059355,-4.970603548,428.267871,432.7499355,1.45042129,419.9545806,29.56750323,2.652776774,2.528730968,21.99548065,21.21259032,1199.968387,0.642999677,0.357000323,39,20041.77097,1657301048,11:24:08,1657301048,1657300706,72,-0.125,-0.033,2.284,0.376,420,27,0.27,0.09,0,0,0,0,0,0,0,0,0,0,0,3.2264,2.7814,0.0812974,0.0835023,0.120218,0.11923,23023.2,22667.4,24116,22050.6,31370.7,24809.2,39433.4,30565.8,2.1113,2.1463,-0.018917,0,31.8127,999.9,62.2,31.5,33.7595,64.1823,13.0689,2,0.529245,4.08136,20.3113,5.22927,11.9442,4.97685,3.28078,5930.3,9999,9999,154.3,4.97167,1.8616,1.86716,1.85852,1.86274,1.86332,1.86403,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.284,0.39,2.259621972,0.000678439,-9.11E-07,3.42E-10,0.390011867,0,0,0,1,2092,0,27,1,5.4,1.38428,2.41699,2.14966,2.71606,2.15088,2.40845,36.8366,15.0251,19,619.817,672.371,26.005,33.5804,30.0039,32.9517,32.8837,27.7379,16.4619,83.1896,26,420,29.6474,99.7085,100.219
s2,south,2,58,1657301110,10874.9,y,7/8/2022,20220708 11:25:09,11:25:09,15,1657301102,0.006044284,6.044284181,17.41679552,414.9799333,293.1427672,25.10006609,35.53225567,0.266942218,3.213898947,0.255207902,0.160516233,160.1764996,30.36035195,31.43653,4.624890569,59.70730252,2.683536552,4.494486333,1.941354017,-266.5529324,-87.03353089,-6.092294454,-199.5022581,0,0,1,0,44657.38529,899.9954667,765.6350426,0.850709888,0.177974785,1.5,0.5,0: Broadleaf,2,1657301102,414.9799333,419.9612667,31.34092667,29.87719333,412.7169333,30.95091333,599.9915333,85.52404,0.099993403,30.93422333,31.43653,999.9,0,0,10004.688,290.7433333,753.2174,-4.960624,428.4279,432.8949333,1.463724333,419.9612667,29.87719333,2.680401,2.555218333,22.16546,21.38255333,899.9954667,0.643002767,0.3569972,39,15031.65,1657301129,11:25:28,1657301129,1657300706,73,-0.021,-0.033,2.263,0.376,420,27,0.63,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22572,2.78177,0.0812066,0.0833878,0.120732,0.11964,22997.1,22647.7,24088.8,22030.5,31320.6,24776.1,39391.1,30538,2.103,2.13662,-0.0329763,0,31.991,999.9,63,31.5,34.191,63.7823,13.0849,2,0.587652,4.28197,20.3081,5.22897,11.945,4.9756,3.28045,5932.5,9999,9999,154.3,4.97168,1.86159,1.8672,1.85852,1.86278,1.86333,1.86405,1.86021,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.263,0.39,2.13491621,0.000678439,-9.11E-07,3.42E-10,0.390011867,0,0,0,1,2092,0,27,1,6.7,1.3855,2.41821,2.14966,2.71606,2.15088,2.41821,36.9794,15.0076,19,619.586,670.651,26.0052,34.2217,30.0034,33.5739,33.4956,27.7516,17.3344,86.9292,26,420,29.8338,99.5993,100.128
s2,south,2,59,1657301190,10954.9,y,7/8/2022,20220708 11:26:29,11:26:29,15,1657301182,0.005765216,5.765215509,16.15163562,415.3643548,298.9345911,25.59554906,35.56456509,0.259858331,3.211505752,0.248716666,0.156409141,106.7861338,30.24638661,31.35728065,4.604100247,59.79450032,2.704082959,4.522293764,1.900017288,-254.246004,-54.51970049,-3.819732992,-205.7993037,0,0,1,0,44598.37447,600.005,510.4303662,0.850710188,0.177975406,1.5,0.5,0: Broadleaf,2,1657301182,415.3643548,420.0009355,31.58142581,30.18563871,413.1453548,31.19142258,599.9992903,85.52249677,0.100076939,31.04239032,31.35728065,999.9,0,0,9994.8,194.6855484,704.085871,-4.592633226,428.9552581,433.0734839,1.395789355,420.0009355,30.18563871,2.700922258,2.581550645,22.29072903,21.54999032,600.005,0.642994677,0.357005355,39.99865484,10021.18387,1657301210,11:26:50,1657301210,1657300706,74,-0.045,-0.033,2.219,0.376,420,27,0.43,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22487,2.78134,0.0811415,0.0832569,0.121282,0.120199,22970.9,22626.6,24061.9,22008.8,31269.6,24736.5,39349.3,30507.4,2.09508,2.1244,-0.0469238,0,32.1313,999.9,63.5,31.6,34.6604,64.1223,13.4054,2,0.647126,4.60728,20.301,5.22568,11.9486,4.973,3.28013,5934.7,9999,9999,154.3,4.97167,1.8616,1.86718,1.85852,1.86279,1.86338,1.86403,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.219,0.39,2.114058256,0.000678439,-9.11E-07,3.42E-10,0.390011867,0,0,0,1,2092,0,27,1,8.1,1.3855,2.41699,2.14966,2.71729,2.15088,2.41333,37.1702,14.9814,19,619.604,666.775,26.006,34.8534,30.0037,34.2001,34.1267,27.7615,17.5891,90.2732,26,420,30.0996,99.4916,100.029
s2,south,2,60,1657301271,11036.4,y,7/8/2022,20220708 11:27:51,11:27:51,15,1657301263,0.005938716,5.938715803,14.01611548,415.8906452,316.375604,27.08679961,35.60687493,0.270719694,3.210324293,0.258646205,0.162693758,71.19044109,30.10082614,31.32637097,4.596013474,59.71580648,2.714128525,4.545075559,1.881884949,-261.8973669,-33.88696903,-2.375716704,-226.9696116,0,0,1,0,44564.03505,400.0029677,340.2864898,0.850709913,0.177974782,1.5,0.5,0: Broadleaf,2,1657301263,415.8906452,420.012129,31.7012,30.26359032,413.7156452,31.31119032,600.0013226,85.51589355,0.100061855,31.13057742,31.32637097,999.9,0,0,9990.601613,130.2624194,695.3973548,-4.078060323,429.5513548,433.1199355,1.437605161,420.012129,30.26359032,2.710956452,2.588018065,22.35168065,21.59087419,400.0029677,0.643002903,0.356997097,40,6680.817419,1657301288,11:28:08,1657301288,1657300706,75,-0.043,-0.033,2.175,0.376,420,27,0.27,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22404,2.78118,0.0810894,0.0831174,0.121318,0.120342,22942.6,22605.4,24033.4,21986.8,31235,24708.9,39305,30477.1,2.08658,2.11457,-0.0544153,0,32.226,999.9,63.9,31.7,35.0803,64.2323,13.2492,2,0.701336,4.72927,20.2985,5.22388,11.9499,4.9755,3.28003,5936.8,9999,9999,154.3,4.97166,1.86166,1.86721,1.85852,1.86278,1.86333,1.86407,1.8602,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.175,0.3901,2.069469613,0.000678439,-9.11E-07,3.42E-10,0.390011867,0,0,0,1,2092,0,27,1,9.4,1.3855,2.41699,2.14966,2.71729,2.15088,2.42554,37.2659,14.9726,19,619.197,664.896,26.0036,35.5009,30.003,34.837,34.753,27.7686,17.8576,93.1992,26,420,30.3556,99.3773,99.9289
s2,south,2,61,1657301349,11114.4,y,7/8/2022,20220708 11:29:09,11:29:09,15,1657301341,0.005695435,5.695435059,9.010787339,417.1675484,346.4177439,29.66094832,35.7186816,0.26276284,3.213560478,0.251383523,0.158096021,35.59584552,30.06918212,31.30203548,4.589655387,59.77861181,2.732724018,4.571407625,1.856931369,-251.1686861,-12.12858081,-0.849766132,-228.5511875,0,0,1,0,44607.53644,200.0039677,170.1454311,0.850710279,0.177975697,1.5,0.5,0: Broadleaf,2,1657301341,417.1675484,420.0143226,31.91617742,30.53771935,415.0535484,31.54017742,599.9810968,85.52195806,0.099950294,31.23202903,31.30203548,999.9,0,0,10003.50742,65.25082903,681.6392581,-2.785425161,430.9904839,433.2446452,1.39247129,420.0143226,30.53771935,2.730732258,2.611645484,22.47122903,21.73950645,200.0039677,0.64299071,0.35700929,40,3340.43129,1657301366,11:29:26,1657301366,1657301366,76,-0.062,-0.014,2.114,0.376,420,30,0.28,0.05,0,0,0,0,0,0,0,0,0,0,0,3.22351,2.78141,0.0811754,0.083013,0.121697,0.120703,22913.8,22585.1,24007.6,21966.4,31191.7,24676.8,39265,30448.8,2.07882,2.105,-0.0628829,0,32.3244,999.9,64.1,31.7,35.1861,64.5922,13.2692,2,0.752663,4.98011,20.2922,5.22822,11.9501,4.97535,3.28,5938.7,9999,9999,154.3,4.97167,1.86167,1.86721,1.85852,1.86279,1.86338,1.86405,1.86026,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.114,0.376,2.026201748,0.000678439,-9.11E-07,3.42E-10,0.390011867,0,0,0,1,2092,0,27,1,10.7,1.38672,2.41211,2.14966,2.71729,2.15088,2.43896,37.4338,14.9551,19,618.881,662.792,26.003,36.0947,30.0029,35.4311,35.3463,27.7754,17.8514,96.4235,26,420,30.5151,99.2742,99.8361
s2,south,2,62,1657301427,11192.4,y,7/8/2022,20220708 11:30:27,11:30:27,15,1657301419,0.005181541,5.181541189,4.512759501,418.2965161,373.1957714,31.95238232,35.81383079,0.241130537,3.213225666,0.231509895,0.145526077,17.79759789,30.08453905,31.24177097,4.57394315,59.96400024,2.739519738,4.568607376,1.834423412,-228.5059664,-3.552361775,-0.248828305,-214.5095586,0,0,1,0,44603.01215,100.0004032,85.07135348,0.850710105,0.177975261,1.5,0.5,0: Broadleaf,2,1657301419,418.2965161,419.9665806,31.9969,30.74294839,416.1375161,31.62057097,599.993,85.51830645,0.099979635,31.22126452,31.24177097,999.9,0,0,10002.52581,32.40231935,690.717871,-1.715489677,432.0762258,433.2871935,1.253945484,419.9665806,30.74294839,2.736320968,2.629084839,22.50487097,21.84845806,100.0004032,0.642996516,0.357003484,40,1670.193226,1657301454,11:30:53,1657301454,1657301366,77,0.045,-0.014,2.159,0.376,420,30,0.61,0.05,0,0,0,0,0,0,0,0,0,0,0,3.22284,2.78117,0.0812462,0.0829121,0.121719,0.120986,22895.1,22574,23991.6,21954.5,31172.8,24656.3,39240.5,30432.4,2.07267,2.0994,-0.0667684,0,32.3347,999.9,64.7,31.8,35.7186,64.6522,13.2893,2,0.786263,5.05164,20.2909,5.22822,11.9501,4.97545,3.28003,5940.6,9999,9999,154.4,4.97169,1.86169,1.86719,1.85853,1.86279,1.86339,1.86407,1.86026,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.159,0.3763,1.964498748,0.000678439,-9.11E-07,3.42E-10,0.37633,0,0,0,1,2092,0,27,1,1,1.38794,2.41821,2.14966,2.71973,2.15088,2.40967,37.554,14.9288,19,618.752,662.938,26.0051,36.5689,30.002,35.9206,35.8255,27.8036,18.6942,98.9543,26,420,30.747,99.2107,99.7824
s2,south,2,63,1657301515,11279.9,y,7/8/2022,20220708 11:31:54,11:31:54,15,1657301507,0.004075211,4.075211016,1.641103013,419.1593548,390.1072957,33.40286345,35.89044053,0.186179885,3.212804287,0.180387071,0.113247367,8.898734929,30.38722923,31.31298387,4.592514904,59.69737013,2.740960683,4.591426184,1.851554221,-179.7168058,-0.721889182,-0.050611592,-171.5905717,0,0,1,0,44582.73771,49.99965161,42.53522114,0.85071035,0.177975939,1.5,0.5,0: Broadleaf,2,1657301507,419.1593548,419.9966774,32.01129032,31.02509355,416.9983548,31.63529032,599.9956129,85.5248,0.100010977,31.30881613,31.31298387,999.9,0,0,9999.993548,15.89710968,723.5668387,-0.839510065,433.0188065,433.4442903,0.986533968,419.9966774,31.02509355,2.737787419,2.653414839,22.5137,21.99941935,49.99965161,0.642987387,0.357012581,40,835.0833548,1657301541,11:32:21,1657301541,1657301535,78,0.002,0,2.161,0.376,420,31,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,3.22254,2.78141,0.0812853,0.0828357,0.121804,0.121993,22882.9,22566.4,23981.3,21946.5,31158.8,24619.8,39225.1,30421.4,2.06763,2.09442,-0.0655279,0,32.3843,999.9,64.9,31.9,36.0291,64.8322,13.3213,2,0.813336,5.30947,20.2832,5.22717,11.9501,4.975,3.28003,5943.1,9999,9999,154.4,4.97166,1.86169,1.86722,1.85853,1.86278,1.8634,1.86407,1.86024,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.161,0.376,2.009552219,0.000678439,-9.11E-07,3.42E-10,0.37633,0,0,0,1,2092,0,27,1,2.5,1.38794,2.41943,2.14966,2.71973,2.15088,2.44507,37.6987,14.9113,19,618.9,663.097,26.0027,36.9634,30.0014,36.3534,36.2578,27.8171,17.9777,100,26,420,31.0695,99.1704,99.7462
