ID,Transect,Plot,obs,time,elapsed,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
s1,south,1,93,1656358796,13043.4,y,6/27/2022,20220627 13:39:55,13:39:55,15,1656358788,0.008180626,8.18062648,17.18447076,412.9726774,301.9073611,25.85519536,35.36677349,0.302615114,3.213304748,0.287626981,0.181051607,160.1793449,33.82881254,35.11445161,5.6842692,60.09859962,3.377393404,5.619753914,2.306875796,-360.7656278,-35.71169834,-2.595793429,-238.8937747,0,0,1,0,44065.95868,900.0100968,765.6476086,0.850710021,0.177975053,2.05,0.5,0: Broadleaf,2,1656358788,412.9726774,419.9983871,39.43733226,36.7524871,411.3526774,39.17870968,599.9939677,85.53945806,0.100041642,34.90830645,35.11445161,999.9,0,0,9999.247742,276.9197742,1835.97871,-6.999581613,429.9550645,436.0232581,2.684858065,419.9983871,36.7524871,3.373448065,3.143786452,25.99593871,24.80972581,900.0100968,0.64299929,0.35700071,44.25537742,15031.87419,1656358818,13:40:18,1656358818,1656358385,101,-0.027,-0.068,1.62,0.259,420,36,0.38,0.05,0,0,0,0,0,0,0,0,0,0,0,3.21745,2.78117,0.0796207,0.0819813,0.139408,0.135256,22717.6,22400.6,23781,21778,30312.3,24045.2,38912,30158,2.01215,2.00343,-0.0254028,0,35.5238,999.9,62,37.2,46.2034,64.1624,15.4046,2,1.20613,5.03091,20.2759,5.22358,11.9527,4.9734,3.28,2906.6,9999,9999,125.7,4.97175,1.86194,1.86746,1.85898,1.86297,1.86356,1.86432,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.62,0.2586,1.497361862,0.000678439,-9.11E-07,3.42E-10,0.258638095,0,0,0,1,2092,0,27,1,6.8,1.38672,2.42554,2.14966,2.71362,2.15088,2.4231,43.2633,14.1058,19,615.978,627.602,29.9969,41.3252,30.0012,40.851,40.7707,27.7978,24.6912,98.4127,30,420,36.6299,98.3649,98.9233
s1,south,1,94,1656358879,13126.9,y,6/27/2022,20220627 13:41:19,13:41:19,15,1656358871,0.007718773,7.718773266,14.68517634,413.8915484,314.8843381,26.96666299,35.44563051,0.29508161,3.213667615,0.280813061,0.176732626,106.7860327,33.58558276,34.84915806,5.601360718,60.1972681,3.370665158,5.599365659,2.23069556,-340.397901,-1.113304693,-0.080783861,-234.8059568,0,0,1,0,44081.80668,600.0054194,510.4306376,0.850710045,0.177975114,2.05,0.5,0: Broadleaf,2,1656358871,413.8915484,420.0005161,39.35858387,36.82513548,412.2245484,39.09995161,600.0001935,85.53988387,0.100015387,34.84273226,34.84915806,999.9,0,0,10000.72419,185.676129,1827.063871,-6.156471613,430.7996774,436.0584194,2.53345,420.0005161,36.82513548,3.366729032,3.150017419,25.96224839,24.8429,600.0054194,0.642998484,0.357001516,44,10021.20968,1656358895,13:41:35,1656358895,1656358385,102,0.047,-0.068,1.667,0.259,420,36,0.71,0.05,0,0,0,0,0,0,0,0,0,0,0,3.21731,2.78118,0.0797123,0.0819425,0.139205,0.135453,22708,22395.8,23774,21772.9,30312.3,24034.3,38902,30150.9,2.01008,1.99818,-0.0342429,0,35.3968,999.9,61.4,37.7,47.0146,64.1324,15.5369,2,1.2212,5.09711,20.2772,5.22283,11.9532,4.97305,3.28,2908.8,9999,9999,125.8,4.97177,1.86203,1.86749,1.85898,1.86297,1.86357,1.86432,1.86051,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.667,0.2587,1.470742896,0.000678439,-9.11E-07,3.42E-10,0.258638095,0,0,0,1,2092,0,27,1,8.2,1.38672,2.4353,2.14966,2.7063,2.15088,2.42798,43.6721,14.0883,19,616.047,624.85,30.0033,41.5041,30.0009,41.048,40.9672,27.794,25.3552,97.286,30,420,36.7058,98.3381,98.9003
s1,south,1,95,1656358956,13203.9,y,6/27/2022,20220627 13:42:36,13:42:36,15,1656358948,0.007582888,7.582888084,11.70989443,414.7836452,332.6140987,28.48547475,35.52257434,0.295540593,3.213263414,0.281227071,0.176995149,71.19052026,33.39608435,34.68065484,5.549248345,60.10973032,3.360169719,5.590059548,2.189078625,-334.4053645,22.88022797,1.658843565,-238.6757727,0,0,1,0,44078.94328,400.0030645,340.286607,0.85071,0.177974937,2.05,0.5,0: Broadleaf,2,1656358948,414.7836452,419.8591613,39.23542903,36.74625806,413.1546452,38.97680323,599.9993226,85.54123548,0.099977123,34.81273226,34.68065484,999.9,0,0,9998.866129,124.4497097,1828.778065,-5.037565161,431.7620645,435.8759032,2.489177097,419.8591613,36.74625806,3.356248065,3.143320645,25.90958387,24.80723226,400.0030645,0.643000935,0.356999097,44,6680.812258,1656358973,13:42:53,1656358973,1656358385,103,-0.038,-0.068,1.629,0.259,420,36,0.37,0.05,0,0,0,0,0,0,0,0,0,0,0,3.21712,2.78141,0.0798172,0.0818977,0.138694,0.135048,22698.6,22390.2,23767.5,21766.9,30322.4,24039.4,38891.5,30142.8,2.00807,1.99303,-0.0378937,0,35.2798,999.9,61.1,38.1,47.8067,64.1724,15.6931,2,1.23693,5.1463,20.2771,5.22193,11.9553,4.97295,3.28,2910.9,9999,9999,125.8,4.97177,1.862,1.86751,1.85898,1.86303,1.86362,1.86433,1.86051,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.629,0.2587,1.518057257,0.000678439,-9.11E-07,3.42E-10,0.258638095,0,0,0,1,2092,0,27,1,9.5,1.38672,2.43042,2.14966,2.70752,2.15088,2.39746,44.0571,14.0883,19,616.011,622.055,29.9987,41.6664,30.0013,41.2268,41.1497,27.795,27.0413,95.3258,30,420,36.6664,98.3115,98.8734
s1,south,1,96,1656359034,13281.9,y,6/27/2022,20220627 13:43:54,13:43:54,15,1656359026,0.006869284,6.869284005,7.073621743,416.5807742,357.0856581,30.58040786,35.67550165,0.272204382,3.21346235,0.260012653,0.163557778,35.59500611,33.31645061,34.49580645,5.492566205,60.06227654,3.346834242,5.572273371,2.145731964,-302.9354246,44.95127676,3.254972092,-219.1341697,0,0,1,0,44090.66178,200.0003226,170.1422489,0.850709872,0.177974744,2.05,0.5,0: Broadleaf,2,1656359026,416.5807742,419.9753871,39.08079032,36.82545806,414.9837742,38.86079032,599.9867742,85.53888387,0.099973839,34.75527419,34.49580645,999.9,0,0,9999.977742,62.54912903,1718.273871,-3.362636452,433.5737419,436.0323548,2.29397871,419.9753871,36.82545806,3.346233548,3.150008065,25.85912258,24.84284516,200.0003226,0.643003323,0.356996645,44,3340.391935,1656359054,13:44:14,1656359050,1656359054,104,-0.033,-0.038,1.597,0.22,420,37,0.33,0.05,0,0,0,0,0,0,0,0,0,0,0,3.21696,2.78137,0.0800643,0.0818741,0.138476,0.135395,22686.3,22385.6,23761.5,21762.2,30323.4,24024.8,38882.2,30136.3,2.00553,1.98832,-0.0417084,0,35.165,999.9,60.8,38.5,48.614,64.0824,15.8093,2,1.24904,5.05893,20.2814,5.22253,11.9545,4.97265,3.28,2912.7,9999,9999,125.8,4.9718,1.86203,1.86752,1.859,1.86302,1.86363,1.86433,1.86053,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.597,0.22,1.479904309,0.000678439,-9.11E-07,3.42E-10,0.258638095,0,0,0,1,2092,0,27,1,10.8,1.38794,2.43286,2.14966,2.7063,2.15088,2.42676,44.4456,14.0883,19,615.354,619.435,29.9983,41.8127,30.0007,41.3851,41.3088,27.8028,28.3221,93.4233,30,420,36.7098,98.2875,98.852
s1,south,1,97,1656359115,13362.9,y,6/27/2022,20220627 13:45:15,13:45:15,15,1656359107,0.006390606,6.390606246,2.992089581,418.0344839,381.5113921,32.67222609,35.80002447,0.252037138,3.213428899,0.2415475,0.15187326,17.79795052,33.36076436,34.46794839,5.484067569,59.76183521,3.334986715,5.580462353,2.149080854,-281.8257355,54.36345847,3.936533407,-205.7277931,0,0,1,0,44086.27468,100.0023194,85.07298316,0.850710101,0.177975377,2.05,0.5,0: Broadleaf,2,1656359107,418.0344839,419.9695484,38.94241613,36.84398065,416.4084839,38.72213226,599.997871,85.5389,0.100026571,34.78174839,34.46794839,999.9,0,0,9999.835161,31.18063871,1800.42,-1.964790968,434.9426129,436.034871,2.098441935,419.9695484,36.84398065,3.331090968,3.151593226,25.7825871,24.85126452,100.0023194,0.642994774,0.357005161,44,1670.221935,1656359138,13:45:37,1656359138,1656359054,105,0.029,-0.038,1.626,0.22,420,37,0.4,0.05,0,0,0,0,0,0,0,0,0,0,0,3.21675,2.78114,0.0802266,0.0818325,0.138139,0.135495,22672.4,22377.9,23751.7,21754.3,30323.9,24013.6,38867.2,30125.3,2.00268,1.9826,-0.0395328,0,35.1054,999.9,60.5,39,49.698,64.1124,15.8974,2,1.2674,5.24299,20.2768,5.22328,11.9545,4.9734,3.28,2914.8,9999,9999,125.8,4.97178,1.86203,1.86752,1.85903,1.86304,1.86366,1.86434,1.8606,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.626,0.2203,1.447193439,0.000678439,-9.11E-07,3.42E-10,0.22027,0,0,0,1,2092,0,27,1.1,1,1.38794,2.43286,2.14966,2.70508,2.15088,2.44385,44.894,14.0795,19,614.634,616.167,30.0001,41.9792,30.0014,41.5644,41.494,27.8023,29.1289,90.6369,30,420,36.882,98.2485,98.8161
s1,south,1,98,1656359199,13446.4,y,6/27/2022,20220627 13:46:38,13:46:38,15,1656359191,0.005607337,5.607336801,1.078447015,418.7980968,393.5632584,33.70504661,35.8661767,0.219690363,3.213391676,0.211674314,0.132992288,8.899114796,33.50979036,34.49113871,5.491141423,59.80520374,3.339447183,5.583873935,2.15169424,-247.2835529,52.25432577,3.784483154,-182.3456292,0,0,1,0,44084.0732,50.00151613,42.53682777,0.85071076,0.177976899,2.05,0.5,0: Broadleaf,2,1656359191,418.7980968,419.9689355,38.99367742,37.1525129,417.2840968,38.77341613,599.9901935,85.54074516,0.099989548,34.79276774,34.49113871,999.9,0,0,9999.462903,15.36649677,1802.245484,-1.05901129,435.9075806,436.1739032,1.841168065,419.9689355,37.1525129,3.335549032,3.178052258,25.80514194,24.99143226,50.00151613,0.642974677,0.357025323,44,835.108871,1656359215,13:46:54,1656359215,1656359054,106,-0.112,-0.038,1.514,0.22,420,37,0.61,0.05,0,0,0,0,0,0,0,0,0,0,0,3.2164,2.78123,0.0803284,0.081792,0.138182,0.13611,22657.2,22367,23739.4,21743.5,30308,23985.1,38847.4,30110.6,1.99925,1.97635,-0.0383854,0,35.1259,999.9,60,39.4,50.3572,64.0924,16.0176,2,1.29229,5.46339,20.2695,5.22283,11.956,4.97305,3.28,2916.9,9999,9999,125.8,4.97182,1.86203,1.86752,1.85912,1.86305,1.86368,1.86435,1.86065,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.514,0.2203,1.476604359,0.000678439,-9.11E-07,3.42E-10,0.22027,0,0,0,1,2092,0,27,1,2.4,1.38794,2.43652,2.14966,2.7063,2.15088,2.43408,45.2904,14.062,19,613.878,612.845,30.0036,42.2244,30.0015,41.7936,41.7233,27.8208,29.7728,87.9763,30,420,37.1205,98.1982,98.7674
s1,south,1,99,1656359276,13523.4,y,6/27/2022,20220627 13:47:55,13:47:55,15,1656359268,0.004797923,4.79792253,-2.164832835,420.0125161,421.3044657,36.08254717,35.97189838,0.186487497,3.213485773,0.180677038,0.113430115,0,33.65175783,34.49838387,5.493353075,59.75585858,3.336270392,5.583168699,2.157082682,-211.5883836,50.6061122,3.665093831,-157.3171776,0,0,1,0,44086.15809,0,0,0,0,2.05,0.5,0: Broadleaf,2,1656359268,420.0125161,419.9613871,38.95472258,37.37928387,418.4585161,38.73445484,599.9974839,85.54479032,0.100034523,34.79049032,34.49838387,999.9,0,0,9999.385806,-0.395670194,1781.626129,0.011419488,436.995871,436.2687419,1.575434194,419.9613871,37.37928387,3.332373548,3.197603548,25.78907742,25.09432258,0,0,0,44,9.991934839,1656359290,13:48:09,1656359290,1656359054,107,0.04,-0.038,1.554,0.22,420,37,0.55,0.05,0,0,0,0,0,0,0,0,0,0,0,3.21632,2.7813,0.0804526,0.0817519,0.137973,0.136648,22641.5,22357.5,23727,21734,30301.2,23959.6,38828.2,30096.7,1.99673,1.97038,-0.0390038,0,35.1311,999.9,59.5,39.8,51.0161,64.1924,16.0577,2,1.31696,5.5521,20.2674,5.22328,11.956,4.9735,3.28,2918.8,9999,9999,125.9,4.97183,1.86203,1.86753,1.85912,1.86309,1.86367,1.86437,1.86064,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.554,0.2203,1.364989684,0.000678439,-9.11E-07,3.42E-10,0.22027,0,0,0,1,2092,0,27,1,3.7,1.38916,2.43774,2.14966,2.70386,2.15088,2.43164,45.6331,14.0532,19,613.898,609.81,30.0062,42.4779,30.0019,42.0308,41.9585,27.8356,30.2695,84.8606,30,420,37.4666,98.1487,98.7229
s4,south,4,100,1656360097,14344.5,n,6/27/2022,20220627 14:01:36,14:01:36,15,1656360089,0.004415406,4.415405954,12.99525591,415.4997097,245.5405012,21.02832882,35.58380176,0.138869209,3.21332411,0.135619227,0.08504768,427.1326114,34.58763607,35.20605484,5.713143323,59.59112039,3.067840806,5.14815091,2.645302517,-194.7194026,-324.0359494,-23.38394755,-115.0066881,0,0,1,0,44297.4051,2399.958387,2041.668606,0.850710003,0.177975007,1.8,0.5,0: Broadleaf,2,1656360089,415.4997097,419.9486774,35.8221129,34.54493871,413.6517097,35.52899355,599.9985161,85.54100968,0.099968971,33.33557419,35.20605484,999.9,0,0,10000.28516,774.0067742,1749.912903,-4.431556452,430.954871,434.9749677,1.277181935,419.9486774,34.54493871,3.064259677,2.955007742,24.38126774,23.77651613,2399.958387,0.642999903,0.357000097,39,40083.84194,1656360119,14:01:58,1656360119,1656360001,109,-0.018,0.073,1.848,0.293,420,34,0.33,0.1,0,0,0,0,0,0,0,0,0,0,0,3.22112,2.78107,0.0804301,0.0824279,0.131324,0.130955,22857.5,22518.8,23936.4,21893.8,30772.8,24287.9,39156.3,30318.4,2.04837,2.02548,0.0901259,0,33.767,999.9,46.7,41.9,44.7709,63.8015,16.1218,2,0.87998,2.76104,20.3252,5.22103,11.9501,4.9741,3.2803,2940.3,9999,9999,126.1,4.97187,1.86203,1.86752,1.85907,1.86305,1.86359,1.86432,1.86063,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.848,0.2931,1.716477975,0.000678439,-9.11E-07,3.42E-10,0.293119048,0,0,0,1,2092,0,27,1.5,1.6,1.40015,2.45605,2.14966,2.69409,2.15088,2.42065,45.3188,14.027,19,622.297,623.96,30.0024,38.0652,29.9992,38.3464,38.3729,28.0684,23.1305,49.4793,30,420,34.8323,98.9919,99.4494
s4,south,4,101,1656360180,14427.5,n,6/27/2022,20220627 14:02:59,14:02:59,15,1656360172,0.004347238,4.347238434,13.2761366,415.413129,249.2459165,21.345829,35.57666155,0.144777163,3.213985109,0.14124926,0.088590595,355.9498028,34.3034096,34.84755484,5.600862897,59.91500489,3.098941354,5.172229159,2.501921543,-191.713215,-247.555346,-17.83702033,-101.1557785,0,0,1,0,44297.19062,1999.999355,1701.419368,0.850709958,0.177974959,1.8,0.5,0: Broadleaf,2,1656360172,415.413129,419.9377419,36.18498387,34.92800323,413.566129,35.89187419,599.9997419,85.54169032,0.099949452,33.41884839,34.84755484,999.9,0,0,10002.98613,630.3545806,1748.190968,-4.524283226,431.0094194,435.1361935,1.256992581,419.9377419,34.92800323,3.095324839,2.9878,24.54978065,23.96007419,1999.999355,0.643000452,0.356999516,40,33403.80323,1656360197,14:03:17,1656360197,1656360001,110,-0.001,0.073,1.847,0.293,420,34,0.28,0.1,0,0,0,0,0,0,0,0,0,0,0,3.2214,2.78126,0.0804668,0.0824823,0.132188,0.13162,22859,22518.5,23938.5,21894.4,30744.3,24269.3,39159.2,30318.6,2.04997,2.02758,0.0586808,0,33.9062,999.9,45.8,41.8,43.6735,63.7515,15.9976,2,0.875282,2.889,20.329,5.22642,11.9501,4.97505,3.28097,2942.4,9999,9999,126.1,4.97184,1.86203,1.86752,1.85906,1.86306,1.86359,1.86432,1.8606,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.847,0.2932,1.698440823,0.000678439,-9.11E-07,3.42E-10,0.293119048,0,0,0,1,2092,0,27,1,3,1.40381,2.45361,2.14966,2.69287,2.15088,2.44751,45.0634,14.0357,19,621.519,623.571,30.0008,37.9531,30.0004,38.1242,38.1458,28.1268,20.4311,48.7292,30,420,35.0455,98.9998,99.4511
s4,south,4,102,1656360258,14506,y,6/27/2022,20220627 14:04:18,14:04:18,15,1656360250,0.003944017,3.944017289,13.58587053,415.3670645,242.6366324,20.78040226,35.57374912,0.140733836,3.212258913,0.137396043,0.086165821,266.9642893,33.90522616,34.32226774,5.439810851,60.062749,3.103983198,5.167900654,2.335827653,-173.9311625,-159.0417264,-11.43527627,-77.44387574,0,0,1,0,44268.55924,1500.010645,1276.074014,0.850709972,0.17797493,1.8,0.5,0: Broadleaf,2,1656360250,415.3670645,419.9342258,36.24280323,35.10249677,413.5530645,35.94969355,600.0084516,85.5441,0.100025781,33.40390323,34.32226774,999.9,0,0,9995.443548,461.2700323,1737.574194,-4.534480323,431.0212258,435.211129,1.140304839,419.9342258,35.10249677,3.100358387,3.002811613,24.57694516,24.04350968,1500.010645,0.643000935,0.356999065,40,25053.03226,1656360291,14:04:50,1656360291,1656360001,111,-0.033,0.073,1.814,0.293,420,34,0.44,0.1,0,0,0,0,0,0,0,0,0,0,0,3.22138,2.78141,0.0804835,0.0825058,0.13249,0.132215,22853.9,22512.2,23933.7,21889,30726.9,24246.4,39150.3,30310.6,2.04993,2.02725,0.0296906,0,33.8363,999.9,45.1,41.7,42.778,63.7415,16.0296,2,0.883651,2.93518,20.3333,5.22747,11.9501,4.97485,3.28093,2944.5,9999,9999,126.1,4.97184,1.86203,1.86752,1.85905,1.86306,1.86359,1.86433,1.86057,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.814,0.2931,1.697679841,0.000678439,-9.11E-07,3.42E-10,0.293119048,0,0,0,1,2092,0,27,1,4.3,1.40625,2.4585,2.14966,2.69165,2.15088,2.43408,44.9222,14.027,19,620.803,622.458,30.0013,37.9838,30.0008,38.0509,38.0597,28.168,18.0999,48.3587,30,420,35.2013,98.9783,99.4255
s4,south,4,103,1656360352,14599.5,y,6/27/2022,20220627 14:05:51,14:05:51,15,1656360344,0.00408773,4.087730188,13.83078034,415.2744194,250.7232147,21.47253406,35.56509167,0.151014293,3.213639242,0.147179806,0.092323783,213.5707431,33.65031088,34.0921,5.370520397,59.94741163,3.109676378,5.187340527,2.260844019,-180.2689013,-107.6185035,-7.728390566,-82.04505232,0,0,1,0,44283.49761,1200.004516,1020.855999,0.850710131,0.177974949,1.8,0.5,0: Broadleaf,2,1656360344,415.2744194,419.9328065,36.31001613,35.12825161,413.5544194,36.0169,600.0136452,85.54237097,0.100013961,33.47093871,34.0921,999.9,0,0,10001.45161,366.8672581,1570.415484,-4.564587419,431.0183871,435.2212581,1.181762903,419.9328065,35.12825161,3.106045484,3.004953226,24.60759032,24.05538387,1200.004516,0.643001258,0.356998935,40,20042.34194,1656360369,14:06:08,1656360369,1656360001,112,-0.094,0.073,1.72,0.293,420,34,0.33,0.1,0,0,0,0,0,0,0,0,0,0,0,3.22113,2.78111,0.0804817,0.0825077,0.132516,0.132056,22844.5,22504.7,23924.4,21882.1,30715.3,24243.4,39136,30301.1,2.04803,2.02623,0.0148639,0,33.8424,999.9,44.4,41.6,41.8926,63.6516,15.9615,2,0.900389,3.21482,20.3309,5.22732,11.9501,4.975,3.28068,2946.8,9999,9999,126.2,4.97186,1.86201,1.86752,1.85901,1.86299,1.86356,1.86432,1.86054,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.72,0.2931,1.664829927,0.000678439,-9.11E-07,3.42E-10,0.293119048,0,0,0,1,2092,0,27,1,5.8,1.40869,2.45361,2.14966,2.69165,2.15088,2.43896,44.6692,14.0182,19,619.503,621.612,29.9994,38.1331,30.0008,38.0727,38.0633,28.2158,16.4647,48.434,30,420,35.2254,98.9413,99.3943
s4,south,4,104,1656360430,14677.5,y,6/27/2022,20220627 14:07:09,14:07:09,15,1656360422,0.003957985,3.957984621,13.59672903,415.3661935,255.8180725,21.90810738,35.57171345,0.153058158,3.213173305,0.149120077,0.09354543,160.1783436,33.31403033,33.74554194,5.267639285,60.13793523,3.10569919,5.164293018,2.161940095,-174.5471218,-61.34080579,-4.396521738,-80.10610575,0,0,1,0,44286.60001,900.0049355,765.6431847,0.850709985,0.177974961,1.8,0.5,0: Broadleaf,2,1656360422,415.3661935,419.9384194,36.26483871,35.12050323,413.6281935,35.97172258,599.9995806,85.53941613,0.099988335,33.39143871,33.74554194,999.9,0,0,9999.837097,276.1072258,1734.795484,-4.59058,430.9772581,435.2238065,1.144338387,419.9384194,35.12050323,3.102073871,3.004186774,24.58619032,24.05113226,900.0049355,0.643000516,0.356999484,40,15031.79355,1656360452,14:07:31,1656360452,1656360001,113,0.018,0.073,1.738,0.293,420,34,0.87,0.1,0,0,0,0,0,0,0,0,0,0,0,3.22115,2.78135,0.0804807,0.082498,0.132371,0.132066,22837.6,22498.4,23917.6,21876.1,30712.6,24236.4,39125.5,30292.5,2.04672,2.0253,-0.000484288,0,33.7431,999.9,44.2,41.5,41.4848,63.7416,15.9575,2,0.912612,3.14071,20.3353,5.22732,11.9501,4.97485,3.28073,2948.7,9999,9999,126.2,4.97187,1.86202,1.86752,1.85899,1.86303,1.86357,1.86434,1.86052,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.738,0.2931,1.570762912,0.000678439,-9.11E-07,3.42E-10,0.293119048,0,0,0,1,2092,0,27,1,7.2,1.40991,2.45239,2.14966,2.69043,2.15088,2.43042,44.4735,14.0095,19,618.983,621.215,30.0017,38.2538,30.0008,38.128,38.1045,28.2452,15.9143,49.9068,30,420,35.1992,98.9142,99.3664
s4,south,4,105,1656360513,14760.5,y,6/27/2022,20220627 14:08:32,14:08:32,15,1656360505,0.003756365,3.756364673,12.96040764,415.6024516,260.5632364,22.31327177,35.59001868,0.150114146,3.214003561,0.146325035,0.091785617,106.7854689,33.10276208,33.50837742,5.198225177,60.05706025,3.106459423,5.17251329,2.091765755,-165.6556821,-15.34307655,-1.098287779,-75.31157748,0,0,1,0,44297.23142,600.0028387,510.4284004,0.850709976,0.17797494,1.8,0.5,0: Broadleaf,2,1656360505,415.6024516,419.9588387,36.27568065,35.18967097,413.9234516,35.98256774,600.0112258,85.53475484,0.100011135,33.41982903,33.50837742,999.9,0,0,10003.87484,185.5128387,1732.606129,-4.297895806,431.3067097,435.2759677,1.086015806,419.9588387,35.18967097,3.102831613,3.009940323,24.5902871,24.0830129,600.0028387,0.643000806,0.356999194,40,10021.17742,1656360532,14:08:51,1656360532,1656360001,114,-0.059,0.073,1.679,0.293,420,34,0.32,0.1,0,0,0,0,0,0,0,0,0,0,0,3.22079,2.78112,0.0804985,0.0824856,0.132418,0.132191,22831.2,22493.3,23911.9,21871.3,30704.5,24227.7,39116.5,30285.6,2.04475,2.02445,-0.0122115,0,33.7115,999.9,44.2,41.4,41.2682,63.3616,15.9135,2,0.926192,3.34597,20.334,5.22672,11.9501,4.97485,3.28058,2950.7,9999,9999,126.2,4.97184,1.86196,1.86746,1.85899,1.86297,1.86357,1.86432,1.86052,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.679,0.2931,1.588510431,0.000678439,-9.11E-07,3.42E-10,0.293119048,0,0,0,1,2092,0,27,1,8.5,1.41113,2.45361,2.14966,2.69043,2.15088,2.44141,44.3064,14.0095,19,618.221,621.23,30.0001,38.4046,30.0007,38.2148,38.1817,28.2727,15.438,51.6419,30,420,35.1786,98.8911,99.3442
