obs,time,elapsed,Plot,Transect,ID,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
91,1655408600,14328.4,4,central,c4,n,6/16/2022,20220616 13:43:19,13:43:19,15,1655408592,0.006537228,6.537227908,-1.286863051,50.46309355,56.85403987,4.846832933,4.302001833,0.242792855,3.197887069,0.232997253,0.146470448,320.349953,33.56204098,34.04958065,5.357804568,59.73425,3.084354967,5.163461443,2.273449601,-288.2917507,-113.9621471,-8.219238054,-90.1231829,0,0,1,0,44075.45379,1799.971935,1531.254104,0.850709988,0.177974971,3,0.5,0: Broadleaf,2,1655408592,50.46309355,49.9846129,36.17992258,33.02960968,49.53109355,35.89091613,600.0081613,85.15040968,0.100048235,33.38856452,34.04958065,999.9,0,0,9997.434839,556.5239677,1885.634194,0.551121774,52.43274839,51.69196774,3.150319032,49.9846129,33.02960968,3.080736129,2.812484839,24.47082903,22.95754194,1799.971935,0.643000387,0.356999613,40,30062.95484,1655408617,13:43:36,1655408617,1655408500,102,-0.072,0.008,0.932,0.289,50,33,0.41,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22647,2.78143,0.0118529,0.0121393,0.13315,0.127577,24758.4,24406.2,24113.2,22029.1,30902.1,24508.7,39427.4,30486.6,2.11535,2.12398,0.00501424,0,33.9737,999.9,55.9,35.6,38.3319,63.6667,16.3742,2,0.419395,2.45204,20.3456,5.22613,11.9448,4.9766,3.28068,2323.4,9625.5,9999,119.6,4.97175,1.86186,1.86735,1.8587,1.86295,1.86352,1.86432,1.8603,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.932,0.289,0.973236762,0.000678439,-9.11497E-07,3.42204E-10,0.289004762,0,0,0,1,2092,0,27,1.7,1.7,0.302734,2.48413,2.14966,2.71118,2.15088,2.40479,39.6167,14.132,19,624.652,654.641,30.0005,33.4772,30.0009,33.1208,33.063,6.09927,16.8976,95.4488,30,50,33.1292,99.6947,100.028
92,1655408708,14436.4,4,central,c4,n,6/16/2022,20220616 13:45:07,13:45:07,15,1655408700,0.007355267,7.3552669,-4.177857333,2.039261333,26.48508984,2.257735251,0.173837892,0.277549006,3.197928963,0.264827307,0.166611462,320.3510199,33.57945018,34.14913333,5.387617976,60.0621857,3.138424347,5.225291604,2.24919363,-324.3672703,-94.4708513,-6.823791744,-105.3108934,0,0,1,0,44045.53471,1799.977333,1531.258739,0.850710012,0.17797503,3,0.5,0: Broadleaf,2,1655408700,2.039261333,-0.042177507,36.81629667,33.27404333,0.9497502,36.52616333,599.9971667,85.14552667,0.099993137,33.60118,34.14913333,999.9,0,0,9998.185333,557.0939333,1883.963667,2.081439333,2.11721,-0.04362927,3.542248,-0.042177507,33.27404333,3.134743,2.833136333,24.76146667,23.07841667,1799.977333,0.6429996,0.3570004,41,30063.02333,1655408677,13:44:36,1655408675,1655408677,103,0.188,0.001,1.088,0.29,0,33,0.23,0.04,0,0,0,0,0,0,0,0,0,0,0,3.22608,2.78121,0.000226513,-1.00973E-05,0.134402,0.127989,25041.9,24700.3,24107.2,22025.2,30850.9,24492.8,39418.5,30481.3,2.1125,2.12252,-0.00672787,0,34.2608,999.9,56.3,35.6,38.6107,63.4268,16.2901,2,0.501108,2.45025,20.3453,5.22642,11.9465,4.9757,3.281,2326.4,9640.7,9999,119.7,4.97184,1.86188,1.86737,1.85874,1.86295,1.86356,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.089,0.2901,1.088867672,0.000678439,-9.11497E-07,3.42204E-10,0.290135,0,0,0,1,2092,0,27,0.6,0.5,0.032959,4.99878,2.14966,2.71362,2.15088,2.4231,39.6418,14.1145,19,624.1,655.042,30.0002,33.6829,30.0007,33.2866,33.2142,0,17.2368,100,30,0,33.2142,99.6714,100.01
93,1655408798,14526.9,4,central,c4,n,6/16/2022,20220616 13:46:38,13:46:38,15,1655408790,0.00756831,7.568309543,17.83722403,409.75,290.4652766,24.7595481,34.92749616,0.286469703,3.197593102,0.27293716,0.171748288,320.3509508,33.6856878,34.17146667,5.394325997,59.7399149,3.149118745,5.271381371,2.245207252,-333.7624509,-71.2338589,-5.150396419,-89.79575537,0,0,1,0,44016.88761,1799.976667,1531.258238,0.850710049,0.177975058,3,0.5,0: Broadleaf,2,1655408790,409.75,420.2190333,36.94371333,33.29940667,408.239,36.65358667,600.0078,85.14096,0.100031247,33.75825,34.17146667,999.9,0,0,9997.301333,557.3618667,1885.397667,-10.74307667,425.1838667,434.6941667,3.644318333,420.2190333,33.29940667,3.145424333,2.835142667,24.81845,23.09014667,1799.976667,0.642999333,0.3570007,41.76805667,30063.02667,1655408815,13:46:55,1655408815,1655408677,104,0.272,0.001,1.511,0.29,420,33,0.15,0.04,0,0,0,0,0,0,0,0,0,0,0,3.22613,2.78135,0.0802281,0.0831134,0.134951,0.128272,23037,22646.9,24103.2,22021.9,30829.3,24483.4,39412.5,30476.9,2.11182,2.12213,-0.0173077,0,34.4601,999.9,56.4,35.6,38.679,63.6268,16.0897,2,0.512988,2.59571,20.3427,5.22702,11.9457,4.97605,3.281,2328.7,9653.2,9999,119.7,4.97175,1.86188,1.86736,1.85867,1.86294,1.86349,1.8643,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.511,0.2902,1.088867672,0.000678439,-9.11497E-07,3.42204E-10,0.290135,0,0,0,1,2092,0,27,2.1,2,1.40747,2.44019,2.14966,2.71484,2.15088,2.42554,39.6669,14.1233,19,624.851,656.103,30.0011,33.8309,30.0007,33.4142,33.3422,28.2113,16.6801,100,30,420,33.4235,99.6557,99.9955
94,1655408906,14634.9,4,central,c4,n,6/16/2022,20220616 13:48:26,13:48:26,15,1655408902,-0.000770908,-0.770908001,0.363429278,650.1127143,640.6961416,54.60806866,55.41066573,-0.022711546,3.202468085,-0.022801411,-0.014242779,320.3526925,35.53706015,34.8209,5.592591879,54.54829742,2.853696364,5.231504004,2.738895515,33.99704283,-206.9190744,-14.97559457,132.4550663,0,0,1,0,44123.39867,1799.987143,1531.267055,0.850709996,0.177974989,3,0.5,0: Broadleaf,2,1655408902,650.1127143,650.0439286,33.48135714,33.85342857,648.5055714,33.19118571,600.7692857,85.13725,0.095148186,33.62242143,34.8209,999.9,0,0,10018.35714,565.0670714,86.92040714,0.068795421,672.6334286,672.8211429,-0.372075452,650.0439286,33.85342857,2.850508571,2.882188571,23.17952857,23.36103571,1799.987143,0.643000143,0.356999857,41.04166429,30063.2,1655408899,13:48:19,1655408899,1655408895,105,0.122,0,1.633,0.29,650,33,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,3.22365,2.77763,0.112331,0.114015,0.126676,0.132553,22229.6,21879.2,24099.9,22017.5,31121.5,24359.7,39407.2,30471.4,2.09645,2.12225,0.0180304,0,34.5126,999.9,56.5,35.6,38.7491,63.4468,15.9856,2,0.524088,2.51194,20.3438,5.22747,11.9451,4.9768,3.281,2331.5,9667.2,9999,119.7,4.97176,1.86188,1.86736,1.85875,1.86295,1.86353,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.633,0.2902,1.483398772,0.000678439,-9.11497E-07,3.42204E-10,0.290165,0,0,0,1,2092,0,27,0.1,0.2,1.99585,2.44507,2.14966,2.71362,2.15088,2.44141,39.7171,14.097,19,614.495,658.007,29.9946,33.9707,30.0004,33.5681,33.5043,39.9673,7.88301,100,30,650,36.8551,99.6422,99.9767
95,1655409273,15001.4,4,central,c4,y,6/16/2022,20220616 13:54:32,13:54:32,15,1655409265,0.005656513,5.656512644,18.13995245,413.8261333,237.1756944,20.214731,35.27083155,0.185968758,3.201012439,0.180168278,0.113111253,320.3519691,34.52146127,35.33166,5.752942314,59.76316581,3.217875171,5.384378701,2.535067143,-249.4522076,-205.9347916,-14.98600533,-150.0210355,0,0,1,0,43953.64,1799.982667,1531.263276,0.850710012,0.17797503,1.8,0.5,0: Broadleaf,2,1655409265,413.8261333,419.9704667,37.75473333,36.12182,412.5541333,37.44104667,599.9898667,85.13105667,0.09998291,34.13834,35.33166,999.9,0,0,9996.433,559.8525333,1815.249667,-6.010056333,430.2025,435.7091333,1.632915,419.9704667,36.12182,3.214101,3.075089,25.18072667,24.44018333,1799.982667,0.6429996,0.3570004,42,30063.11,1655409297,13:54:56,1655409297,1655409146,107,-0.135,0.024,1.272,0.314,420,35,0.37,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22454,2.7808,0.0806779,0.0828733,0.136609,0.13506,22964.6,22596.8,24043.4,21970.8,30701.3,24238.2,39318.5,30406.2,2.09497,2.10585,0.0529364,0,34.4921,999.9,57.9,35.7,39.9318,63.7168,16.0857,2,0.631136,2.74249,20.3356,5.22388,11.9492,4.97465,3.2804,2341.2,9696.9,9999,119.8,4.97177,1.86188,1.86737,1.85877,1.86295,1.86356,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.272,0.3137,1.257468693,0.000678439,-9.11497E-07,3.42204E-10,0.31369,0,0,0,1,2092,0,27,2.1,2.1,1.40259,2.42554,2.14966,2.71606,2.15088,2.41943,40.07,14.0707,19,622.428,653.759,30.0019,34.9422,30.0018,34.4965,34.4386,28.1066,11.8539,100,30,420,36.0699,99.4143,99.7635
96,1655409388,15116.4,4,central,c4,y,6/16/2022,20220616 13:56:27,13:56:27,15,1655409380,0.006332067,6.332066714,11.80031973,295.865871,189.6142204,16.16381323,25.22131868,0.207003219,3.202161174,0.199846033,0.1255262,320.351596,34.62929299,35.53958387,5.819354247,59.68677579,3.262238806,5.465597301,2.557115441,-279.2441421,-195.4761829,-14.25289493,-168.6216239,0,0,1,0,43935.93549,1799.98129,1531.262009,0.850709958,0.177974959,1.8,0.5,0: Broadleaf,2,1655409380,295.865871,299.9680323,38.26862258,36.44168387,294.835871,37.95493548,599.9952258,85.14580968,0.0999762,34.40727419,35.53958387,999.9,0,0,9999.550323,560.3490968,1809.022581,-3.880232258,307.8695161,311.3128065,1.826939032,299.9680323,36.44168387,3.258413548,3.102857419,25.41091613,24.59042581,1799.98129,0.643000452,0.356999516,43,30063.09355,1655409404,13:56:43,1655409404,1655409146,108,-0.223,0.024,1.03,0.314,300,35,0.22,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22435,2.78158,0.0617294,0.063453,0.137719,0.135838,23411.6,23053.5,24019,21952.3,30634,24196.3,39280.4,30380.4,2.08882,2.09588,0.0493042,0,34.7584,999.9,58.3,35.7,40.1998,63.6468,15.9696,2,0.678417,3.06448,20.3287,5.22732,11.9501,4.97555,3.281,2344.2,9708.7,9999,119.8,4.97174,1.86188,1.86737,1.85877,1.86295,1.86354,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.03,0.3137,1.122321963,0.000678439,-9.11497E-07,3.42204E-10,0.31369,0,0,0,1,2092,0,27,1.5,4,1.06934,2.4292,2.14966,2.71484,2.15088,2.44141,40.07,14.0707,19,622.539,650.357,30.0033,35.4833,30.0023,35.0007,34.9389,21.4305,11.8774,100,30,300,36.5667,99.3162,99.679
97,1655409495,15223.4,4,central,c4,y,6/16/2022,20220616 13:58:14,13:58:14,15,1655409487,0.007208339,7.208338534,6.747773481,197.5518387,141.7701127,12.08466864,16.83957546,0.236644317,3.201249291,0.227337699,0.142891728,320.3510612,34.63867366,35.67559355,5.863155916,59.75368347,3.305718365,5.532241986,2.55743755,-317.8877293,-181.2540103,-13.24247453,-192.033153,0,0,1,0,43888.47942,1799.978065,1531.259325,0.850709992,0.177974981,1.8,0.5,0: Broadleaf,2,1655409487,197.5518387,200.0034194,38.7807129,36.70203871,196.6528387,38.46703871,599.9896129,85.14129355,0.100006003,34.62536774,35.67559355,999.9,0,0,9996.230968,560.8216774,1798.379355,-2.350376774,205.6274516,207.6236452,2.078680323,200.0034194,36.70203871,3.301841613,3.12486,25.63385484,24.70861935,1799.978065,0.643000258,0.356999742,43.00807097,30063.05484,1655409516,13:58:36,1655409516,1655409146,109,-0.102,0.024,0.899,0.314,200,35,0.4,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22349,2.78142,0.0435982,0.0448534,0.138673,0.136137,23834.2,23486.1,23992.1,21931.3,30569.1,24165,39237.9,30350.9,2.08087,2.08595,0.0419877,0,35.0088,999.9,58.7,35.8,40.6989,63.7169,16.0377,2,0.731428,3.35232,20.3214,5.22687,11.9501,4.9747,3.281,2347.3,9721,9999,119.9,4.97177,1.86188,1.86737,1.85881,1.86295,1.86354,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.899,0.3137,0.899454387,0.000678439,-9.11497E-07,3.42204E-10,0.31369,0,0,0,1,2092,0,27,1.5,5.8,0.772705,2.43896,2.14966,2.71606,2.15088,2.43652,40.1206,14.0532,19,621.614,647.395,30.002,36.0774,30.0023,35.5491,35.4821,15.5023,12.6222,100,30,200,36.6483,99.2072,99.583
98,1655409607,15335.9,4,central,c4,y,6/16/2022,20220616 14:00:07,14:00:07,15,1655409599,0.007930134,7.930134129,1.140401662,99.41732258,87.51150395,7.459306737,8.474135063,0.262701357,3.202057995,0.251288291,0.158039279,320.351998,34.61653778,35.7193129,5.877296355,59.74259872,3.332686436,5.578408887,2.544609918,-349.7189151,-162.9966328,-11.91678603,-204.280336,0,0,1,0,43881.42614,1799.983548,1531.263975,0.850709984,0.177974959,1.8,0.5,0: Broadleaf,2,1655409599,99.41732258,99.99593871,39.09859355,36.81265806,98.61532258,38.7849,600.023,85.13794516,0.100068126,34.7751129,35.7193129,999.9,0,0,10000.03839,561.5312903,1794.942581,-0.524918065,103.5184839,103.8177742,2.285927097,99.99593871,36.81265806,3.328773226,3.134153871,25.77083548,24.7582871,1799.983548,0.643000548,0.356999452,44,30063.13548,1655409624,14:00:24,1655409624,1655409146,110,-0.054,0.024,0.802,0.314,100,35,0.26,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22283,2.78114,0.0229602,0.0236052,0.139449,0.136628,24320.2,23985.5,23967.7,21913.4,30514.2,24131.8,39200.1,30325.8,2.0738,2.07667,0.0308603,0,35.2116,999.9,59.1,35.8,40.9765,63.6069,16.1018,2,0.778562,3.4704,20.3176,5.22418,11.9501,4.97545,3.281,2350,9732.6,9999,119.9,4.97175,1.86188,1.86737,1.85879,1.86295,1.86352,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.802,0.3137,0.79736582,0.000678439,-9.11497E-07,3.42204E-10,0.31369,0,0,0,1,2092,0,27,1.5,7.7,0.461426,2.46216,2.14966,2.71484,2.15088,2.43164,40.146,14.0182,19,621.371,644.919,30.0012,36.6571,30.0019,36.1037,36.0234,9.28103,13.0756,100,30,100,36.8877,99.1098,99.5011
99,1655409715,15443.9,4,central,c4,y,6/16/2022,20220616 14:01:55,14:01:55,15,1655409707,0.008744602,8.744601902,-1.999053993,50.46573871,59.10074933,5.037782469,4.301729109,0.293901143,3.201485865,0.279692513,0.176027153,320.3522392,34.56300855,35.73466774,5.882269696,59.79575926,3.361725081,5.622012535,2.520544616,-385.6369439,-141.3771065,-10.34584987,-217.0076611,0,0,1,0,43851.30354,1799.984194,1531.264619,0.850710037,0.177975029,1.8,0.5,0: Broadleaf,2,1655409707,50.46573871,49.99841935,39.43808065,36.91819355,49.70773871,39.12439677,600.0077097,85.14053548,0.1000499,34.91555806,35.73466774,999.9,0,0,9997.31871,561.3515806,1771.500645,0.483958968,52.55505161,51.91502581,2.519885161,49.99841935,36.91819355,3.357779677,3.143234839,25.9172871,24.80677742,1799.984194,0.64299971,0.357000323,44,30063.12581,1655409735,14:02:14,1655409735,1655409146,111,-0.016,0.024,0.758,0.314,50,35,0.22,0.09,0,0,0,0,0,0,0,0,0,0,0,3.22236,2.7812,0.0117605,0.0120165,0.140003,0.136424,24573.7,24247.9,23946,21895.9,30470.3,24118.6,39166.4,30301.4,2.06745,2.06807,0.024803,0,35.347,999.9,59.5,35.9,41.4817,63.6969,16.1258,2,0.825457,3.77926,20.3092,5.22837,11.9501,4.97555,3.28095,2353.1,9746.7,9999,119.9,4.97176,1.86188,1.86737,1.85879,1.86295,1.8635,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.758,0.3137,0.743127856,0.000678439,-9.11497E-07,3.42204E-10,0.31369,0,0,0,1,2092,0,27,1.5,9.5,0.302734,2.47925,2.14966,2.71484,2.15088,2.44507,40.2474,14.0182,19,621.236,642.722,30.0044,37.1662,30.0024,36.6158,36.5407,6.11754,14.1586,100,30,50,36.8845,99.0229,99.4211
100,1655409826,15554.4,4,central,c4,y,6/16/2022,20220616 14:03:45,14:03:45,15,1655409818,0.009350484,9.350483507,-5.115747922,1.287026129,27.53119851,2.346831628,0.109709486,0.317967266,3.201432413,0.301406578,0.189795116,320.3523836,34.58970694,35.81067097,5.90694057,60.02916625,3.40694506,5.675482891,2.49999551,-412.3563226,-124.989297,-9.157746893,-226.1509829,0,0,1,0,43826.06755,1799.984516,1531.264883,0.850710031,0.177975077,1.8,0.5,0: Broadleaf,2,1655409818,1.287026129,-0.244114871,39.96762258,37.27454516,0.455769065,39.70423548,599.9894516,85.1426,0.100024897,35.08649677,35.81067097,999.9,0,0,9996.850645,561.8234194,1781.372581,1.531142258,1.340607097,-0.253566484,2.693085484,-0.244114871,37.27454516,3.402947419,3.173652258,26.14315806,24.96818065,1799.984516,0.642998968,0.357001032,45,30063.12903,1655409795,14:03:15,1655409791,1655409795,112,0.104,-0.05,0.83,0.263,0,37,0.36,0.03,0,0,0,0,0,0,0,0,0,0,0,3.2216,2.7813,9.74111E-05,-5.38101E-05,0.141066,0.136816,24831.4,24516.1,23918.5,21874,30402.1,24084.4,39123.6,30271.1,2.0596,2.05772,0.0170991,0,35.5321,999.9,59.9,36,41.9951,63.9769,16.3061,2,0.882571,4.12295,20.2994,5.22717,11.9501,4.9754,3.28083,2355.6,9758.6,9999,120,4.97182,1.86189,1.86737,1.85882,1.86295,1.86356,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,0.831,0.2634,0.83094849,0.000678439,-9.11497E-07,3.42204E-10,0.263395,0,0,0,1,2092,0,27,0.6,0.5,0.032959,4.99878,2.14966,2.71484,2.15088,2.4353,40.3745,13.9832,19,620.552,639.564,30.0015,37.7734,30.0024,37.201,37.12,0,14.7429,100,30,0,37.1417,98.9126,99.3219
101,1655409916,15644.9,4,central,c4,n,6/16/2022,20220616 14:05:16,14:05:16,15,1655409908,0.009618489,9.618488801,19.9857443,413.0247667,293.9761142,25.05711689,35.20425421,0.329640625,3.201363931,0.311877765,0.196439723,320.3525587,34.5930328,35.77454667,5.895203328,59.86005882,3.40998928,5.696601955,2.485214048,-424.1753561,-107.1657826,-7.853198301,-218.8417783,0,0,1,0,43815.14954,1799.986333,1531.26637,0.850709998,0.177974995,1.8,0.5,0: Broadleaf,2,1655409908,413.0247667,420.2124,40.00681333,37.23666667,411.8497667,39.74342333,599.991,85.13520667,0.100006947,35.15362667,35.77454667,999.9,0,0,9997.429667,562.0152,1777.455333,-7.382797,430.0338,436.4647667,2.770152333,420.2124,37.23666667,3.405989333,3.170151,26.15826,24.94967,1799.986333,0.643000067,0.356999933,45,30063.19,1655409934,14:05:33,1655409934,1655409795,113,0.195,-0.05,1.175,0.263,420,37,0.4,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22136,2.78177,0.0799542,0.0822745,0.141194,0.13698,22832.1,22486.5,23898.1,21859.2,30376.9,24066,39091.8,30250.6,2.05463,2.05207,0.00540167,0,35.6915,999.9,60.2,36,42.2081,63.7869,16.254,2,0.923465,4.20124,20.2963,5.22448,11.9501,4.97455,3.28087,2358.1,9772.2,9999,120,4.97172,1.86188,1.86736,1.85878,1.86295,1.8635,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.175,0.2634,0.83094849,0.000678439,-9.11497E-07,3.42204E-10,0.263395,0,0,0,1,2092,0,27,2.1,2,1.41113,2.44141,2.14966,2.71484,2.15088,2.43286,40.4255,13.9744,19,620.867,639.155,29.998,38.2475,30.0018,37.6566,37.5704,28.267,15.354,100,30,420,37.2368,98.8306,99.2544
102,1655410025,15753.4,4,central,c4,y,6/16/2022,20220616 14:07:04,14:07:04,15,1655410017,0.009016051,9.016050924,31.76434524,638.8343871,437.2275086,37.26295244,54.44500842,0.3036492,3.202271918,0.288512001,0.181617115,320.353229,34.74898503,35.88233871,5.930286428,59.87122473,3.41296222,5.700505102,2.517324208,-397.6078457,-123.6676771,-9.065199898,-209.9874938,0,0,1,0,43829.29996,1799.99,1531.269496,0.850710002,0.177975005,1.8,0.5,0: Broadleaf,2,1655410017,638.8343871,650.0917419,40.04623548,37.44970968,637.5663871,39.78283548,599.9934839,85.12556452,0.099979877,35.16600968,35.88233871,999.9,0,0,10002.39613,561.7764194,1772.775161,-11.34920323,665.388871,675.3847742,2.596517097,650.0917419,37.44970968,3.408957742,3.187928387,26.17300645,25.04347419,1799.99,0.642999935,0.357000065,45.42473548,30063.23548,1655410042,14:07:21,1655410042,1655409795,114,0.092,-0.05,1.268,0.263,650,37,0.35,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22055,2.78119,0.110004,0.112967,0.140971,0.137244,22073.9,21724.1,23885.5,21849.3,30372.2,24049.2,39072.6,30237.2,2.04918,2.0473,0.011228,0,35.7182,999.9,60.5,36.2,42.8876,63.517,16.3782,2,0.951537,4.12402,20.2975,5.22553,11.9501,4.97435,3.28087,2360.8,9786.7,9999,120,4.97174,1.86188,1.86737,1.85879,1.86295,1.86351,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.268,0.2634,1.025564813,0.000678439,-9.11497E-07,3.42204E-10,0.263395,0,0,0,1,2092,0,27,1.5,3.8,1.99707,2.44995,2.14966,2.71729,2.15088,2.43896,40.5275,13.9657,19,620.411,639.136,30.0025,38.6196,30.0014,38.0731,37.987,39.986,16.0232,100,30,650,37.4061,98.7808,99.2101
103,1655410133,15861.4,4,central,c4,n,6/16/2022,20220616 14:08:52,14:08:52,15,1655410125,0.005776751,5.776751258,29.8766231,789.6832581,487.2981058,41.52564818,67.29373408,0.182402959,3.202623858,0.176821908,0.111000903,320.3530646,35.599642,36.14570645,6.016768719,59.1438636,3.386368019,5.725645591,2.6304007,-254.7547305,-155.4133655,-11.41001172,-101.2250431,0,0,1,0,43824.12241,1799.98871,1531.268425,0.850710016,0.177975041,1.8,0.5,0: Broadleaf,2,1655410125,789.6832581,800.0123871,39.73859032,38.07481935,788.3381613,39.50951935,600.1393548,85.12056129,0.095547058,35.24559355,36.14570645,999.9,0,0,10004.47032,561.5620968,1756.763871,-10.32912072,822.3598387,831.6784839,1.663774781,800.0123871,38.07481935,3.38257129,3.240949355,26.03866774,25.32045806,1799.98871,0.642999452,0.357000548,46,30063.21613,1655410116,14:08:36,1655410112,1655410116,115,0.091,-0.032,1.344,0.231,800,38,0.15,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22027,2.7814,0.126852,0.130054,0.141382,0.138658,21641.7,21293.7,23871.1,21838.3,30342.4,23998.5,39050.2,30221.7,2.0437,2.04175,0.0234395,0,35.7857,999.9,60.7,36.3,43.2684,63.907,16.2861,2,0.982599,4.27561,20.2929,5.22598,11.9501,4.9752,3.28083,2363.4,9800.9,9999,120,4.97172,1.86188,1.86737,1.8588,1.86295,1.86356,1.86432,1.86035,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.345,0.2311,1.209130639,0.000678439,-9.11497E-07,3.42204E-10,0.231109524,0,0,0,1,2092,0,27,0.3,0.3,2.35352,2.44019,2.14966,2.71606,2.15088,2.41943,40.681,13.9482,19,619.652,638.145,30.0012,38.9656,30.0014,38.4623,38.3777,47.1209,15.487,100,30,800,38.0092,98.7231,99.1596
