obs,time,elapsed,Plot,Transect,ID,KEEP,Date,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,gsw:MN,gsw:SLP,gsw:SD,gsw:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
37,1658253780,5283.9,4,north,n4,n,7/19/2022,20220719 12:02:59,12:02:59,15,1658253772,0.006049858,6.049858316,10.27066108,415.5508,283.2228907,24.09037217,35.34591926,0.153148111,3.197007811,0.149186084,0.093588738,320.3557892,33.39101212,33.97121333,5.33443664,40.04321444,2.03454309,5.080868554,3.29989355,-266.7987517,-149.9753686,-10.80023943,-107.2185705,0,0,1,0,44018.6683,1800.004333,1531.281694,0.850710004,0.17797501,2.1,0.5,0: Broadleaf,2,1658253772,415.5508,420.0255,23.91948,21.85265,413.0099,23.64012667,599.9919,84.95799667,0.100001687,33.10107,33.97121333,999.9,0,0,9997.792,563.8030667,219.6938333,-4.474693,425.7340333,429.4092667,2.066828667,420.0255,21.85265,2.032150667,1.856557333,17.69709,16.27122,1800.004333,0.642999867,0.357000133,36,30063.46667,1658253744,12:02:23,1658253736,1658253744,40,0.047,0.002,2.541,0.224,420,22,0.54,0.04,0,0,0,0,0,0,0,0,0,0,0,3.22487,2.78153,0.0803999,0.0825168,0.0991791,0.0949776,23004.1,22669.3,24077.4,22032.8,32076.4,25457.3,39375.3,30521.6,2.09665,2.0265,0.0569038,0,33.0559,999.9,49.8,40.3,44.1577,63.1242,16.1498,2,0.597195,0.292737,20.3661,5.22373,11.949,4.97645,3.28085,7073.8,9999,9999,166.3,4.97186,1.86189,1.86739,1.85896,1.86295,1.86356,1.86426,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.54,0.2778,2.392085529,0.000678439,-9.11E-07,3.42E-10,0.043900975,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.7,0.6,1.37817,2.41699,2.14966,2.69165,2.15088,2.42188,43.6995,15.244,19,627.587,590.871,32.3974,34.8524,29.9986,34.8889,34.858,27.615,47.9744,0,32.3972,420,21.8241,99.5569,100.101
38,1658253870,5374.4,4,north,n4,y,7/19/2022,20220719 12:04:30,12:04:30,15,1658253862,0.006167134,6.167133854,6.724420427,296.9914333,209.8304847,17.84570855,25.2585918,0.155642104,3.198935369,0.151554235,0.095079733,320.3559491,33.38404651,33.97856333,5.336624524,39.81954478,2.025586291,5.086914736,3.311038233,-271.970603,-147.680082,-10.63002317,-109.924759,0,0,1,0,44049.82972,1800.005333,1531.28249,0.850709974,0.177975,2.1,0.5,0: Broadleaf,2,1658253862,296.9914333,299.9860667,23.81691667,21.70980667,294.7814333,23.54039667,599.9937667,84.94829667,0.099920093,33.12225333,33.97856333,999.9,0,0,10007.085,564.1773333,192.8935333,-2.683003667,304.5568667,306.6433667,2.107108333,299.9860667,21.70980667,2.023207667,1.844210667,17.62712333,16.16664333,1800.005333,0.6429999,0.357000067,36,30063.48333,1658253887,12:04:46,1658253887,1658253744,41,-0.312,0.002,2.21,0.224,300,22,0.42,0.04,0,0,0,0,0,0,0,0,0,0,0,3.22517,2.78135,0.0615872,0.0633129,0.0990537,0.0951419,23486.8,23152.7,24089.4,22040.9,32094.9,25460.8,39393.8,30532.4,2.10025,2.0306,0.0561699,0,33.0766,999.9,49.5,40.4,44.1321,63.0843,16.2179,2,0.57126,0.310961,20.3659,5.22762,11.9495,4.97585,3.281,7076.3,9999,9999,166.3,4.97186,1.86188,1.86738,1.85897,1.86295,1.86356,1.86423,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.21,0.2761,2.392085529,0.000678439,-9.11E-07,3.42E-10,0.043900975,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,2.2,2.1,1.0498,2.41821,2.14966,2.69287,2.15088,2.44263,43.6995,15.2353,19,627.508,591.359,32.302,34.5602,29.9986,34.5931,34.564,21.041,48.0008,0,32.312,300,21.7802,99.6045,100.137
39,1658253978,5481.9,4,north,n4,y,7/19/2022,20220719 12:06:17,12:06:17,15,1658253970,0.005118874,5.118874407,3.115483915,198.5491613,147.7193994,12.56166571,16.88409377,0.12836935,3.194583962,0.125571005,0.078728217,320.3554383,33.63857139,33.97712903,5.336197513,39.69344381,2.019597472,5.087987531,3.316600041,-225.7423614,-146.5852315,-10.56570756,-62.53786208,0,0,1,0,43971.4388,1800.002903,1531.280438,0.850709983,0.177974956,2.1,0.5,0: Broadleaf,2,1658253970,198.5491613,199.995,23.74953548,22.00084516,196.6312581,23.47937419,600.1255484,84.94056129,0.096784952,33.12600968,33.97712903,999.9,0,0,9989.595161,564.4798065,163.9448065,-1.445880471,203.3790323,204.494129,1.748688825,199.995,22.00084516,2.017299032,1.868764194,17.57476129,16.37377742,1800.002903,0.643000581,0.356999419,36,30063.47097,1658253961,12:06:01,1658253959,1658253961,42,-0.263,-0.005,1.918,0.221,200,22,0.33,0.06,0,0,0,0,0,0,0,0,0,0,0,3.22553,2.78123,0.0435781,0.0448982,0.0998668,0.0957301,23955.2,23622.7,24106.4,22054.3,32086.1,25458.8,39419.8,30550.9,2.10348,2.03525,0.0560507,0,33.0659,999.9,49.4,40.4,44.0476,63.6642,16.1338,2,0.535226,0.0925409,20.3669,5.22732,11.9474,4.9768,3.281,7078.8,9999,9999,166.3,4.97184,1.86189,1.86737,1.85898,1.86295,1.86356,1.86429,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.917,0.2782,1.817201933,0.000678439,-9.11E-07,3.42E-10,0.038774591,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.3,0.3,0.758057,2.42798,2.14966,2.69165,2.15088,2.42065,43.6721,15.2265,19,626.479,591.619,32.4696,34.1971,29.9985,34.2327,34.2028,15.2248,47.6957,0,32.4759,200,21.8218,99.6721,100.198
40,1658254068,5572.4,4,north,n4,y,7/19/2022,20220719 12:07:48,12:07:48,15,1658254064,0.002609752,2.609752406,0.342304798,99.76762143,84.84331846,7.214028036,8.483006454,0.063109636,3.199630027,0.062426177,0.03907715,320.3541023,34.26801972,34.00071429,5.343222947,38.07826615,1.940863624,5.097037811,3.402359324,-115.0900811,-145.4235895,-10.46827577,49.37215586,0,0,1,0,44056.81495,1799.995714,1531.2743,0.85070997,0.177974925,2.1,0.5,0: Broadleaf,2,1658254064,99.76762143,99.97831429,22.82626429,21.93472857,98.08937143,22.57846429,600.6917143,84.93336429,0.094286293,33.15767143,34.00071429,999.9,0,0,10011.78286,564.9086429,158.9960714,-0.210693902,102.0982143,102.2203571,0.891533855,99.97831429,21.93472857,1.93871,1.86299,16.94211429,16.32495,1799.995714,0.643001,0.356999,35,30063.37857,1658254061,12:07:41,1658254051,1658254061,43,-0.197,0.003,1.678,0.22,100,22,0.42,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22364,2.77599,0.0229033,0.0237107,0.0998794,0.0967105,24486.6,24157.3,24119.6,22064,32101.5,25441.5,39440.6,30564.2,2.09958,2.03828,0.0579804,0,33.0589,999.9,49.2,40.4,43.8725,63.2043,15.8654,2,0.508971,0.267718,20.3663,5.22792,11.9468,4.9771,3.281,7081.1,9999,9999,166.3,4.97188,1.86188,1.8674,1.85897,1.86295,1.86356,1.86426,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.678,0.2808,1.620156721,0.000678439,-9.11E-07,3.42E-10,0.041857222,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.3,0.1,0.452881,2.45117,2.14966,2.69165,2.15088,2.4292,43.6995,15.209,19,620.522,591.2,32.4027,33.8928,29.9988,33.9362,33.9092,9.11987,47.481,0,32.4239,100,21.8614,99.7254,100.242
41,1658254159,5662.9,4,north,n4,y,7/19/2022,20220719 12:09:18,12:09:18,15,1658254151,0.004596195,4.596195467,-0.789951505,50.16821333,57.8836679,4.921935476,4.265878751,0.114229267,3.196890664,0.112009274,0.07020166,320.3558756,33.79457474,33.99068333,5.340234005,39.27164272,2.001680207,5.097011657,3.338553797,-202.6922201,-143.5860006,-10.34434141,-36.26668651,0,0,1,0,44007.96616,1800.004667,1531.281988,0.85071001,0.177975025,2.1,0.5,0: Broadleaf,2,1658254151,50.16821333,49.97247333,23.54045333,21.96996667,48.52380667,23.27478333,600.1195667,84.93503,0.096476367,33.15758,33.99068333,999.9,0,0,10000,565.0610333,172.4680667,0.195742873,51.3778,51.09502667,1.570494803,49.97247333,21.96996667,1.999408333,1.866019,17.42935,16.35072333,1800.004667,0.642999667,0.357000333,35,30063.48333,1658254144,12:09:03,1658254144,1658254143,44,-0.007,-0.002,1.644,0.221,50,22,0.34,0.04,0,0,0,0,0,0,0,0,0,0,0,3.22617,2.78125,0.0115871,0.0120948,0.100161,0.095801,24783.3,24454.3,24131.8,22072.3,32106.1,25475.6,39459.5,30575.2,2.11068,2.04268,0.0583716,0,33.0441,999.9,49.2,40.4,43.868,63.4743,16.0737,2,0.482805,-0.137571,20.3671,5.22807,11.9463,4.977,3.281,7083.1,9999,9999,166.4,4.97184,1.86188,1.86738,1.85898,1.86295,1.86356,1.86421,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.644,0.2808,1.612873209,0.000678439,-9.11E-07,3.42E-10,0.039902256,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.2,0.3,0.297852,2.48169,2.14966,2.69165,2.15088,2.41211,43.6721,15.1915,19,626.266,591.879,32.6688,33.6082,29.9989,33.645,33.6161,6.02012,47.6319,0,32.6695,50,21.8311,99.7742,100.279
42,1658254249,5753.4,4,north,n4,y,7/19/2022,20220719 12:10:49,12:10:49,15,1658254241,0.006552439,6.552439079,-2.829082496,1.677289,28.59673174,2.431781081,0.142631672,0.166264405,3.195182739,0.1616032,0.101409906,320.3556158,33.35015455,33.99268333,5.340829833,40.02309575,2.042563904,5.103463053,3.298265928,-288.9625634,-139.9710968,-10.09051424,-118.6685587,0,0,1,0,43974.28171,1800.003333,1531.280845,0.850710005,0.177975013,2.1,0.5,0: Broadleaf,2,1658254241,1.677289,0.690955867,24.0197,21.78143,-0.001713067,23.74480667,599.9994667,84.93700667,0.100021453,33.18012,33.99268333,999.9,0,0,9992.545,565.2052667,197.9917333,0.9863318,1.718568667,0.706341333,2.238267333,0.690955867,21.78143,2.040161333,1.85005,17.7595,16.21612333,1800.003333,0.642999833,0.357000167,35,30063.44667,1658254211,12:10:11,1658254206,1658254211,45,0.066,-0.003,1.678,0.218,1,22,0.38,0.05,0,0,0,0,0,0,0,0,0,0,0,3.22663,2.7815,1.42E-06,0.00016754,0.100166,0.0956634,25084.1,24758,24141.4,22079.6,32117.5,25487.1,39474.6,30585,2.11565,2.04623,0.0587925,0,33.0412,999.9,49.2,40.4,43.8678,63.3743,16.1018,2,0.462317,-0.192296,20.3672,5.22792,11.9444,4.97715,3.281,7085.4,9999,9999,166.4,4.97193,1.86189,1.86748,1.85898,1.86295,1.86356,1.86429,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,1.679,0.2769,1.679002358,0.000678439,-9.11E-07,3.42E-10,0.036463691,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.7,0.6,0.032959,4.99878,2.14966,2.69043,2.15088,2.4353,43.6995,15.1652,19,627.55,592.212,32.711,33.363,29.9991,33.3856,33.3593,0,47.9986,0,32.7121,0,21.6898,99.813,100.311
43,1658254340,5843.9,4,north,n4,y,7/19/2022,20220719 12:12:19,12:12:19,15,1658254332,0.007124276,7.124276157,10.17847201,415.6294667,300.1752377,25.52430477,35.34153337,0.181137362,3.196305617,0.175621707,0.110245136,320.354802,33.26712938,33.98781,5.3393781,39.84629088,2.039662791,5.118827237,3.299715309,-314.1805785,-129.9476534,-9.366862853,-133.1402927,0,0,1,0,43986.50876,1800,1531.277921,0.850709956,0.17797489,2.1,0.5,0: Broadleaf,2,1658254332,415.6294667,420.2283,23.98718667,21.55350333,413.0624667,23.71320333,600.0003333,84.93137,0.09997691,33.2337,33.98781,999.9,0,0,9997.956667,565.2326,228.0342,-5.338064333,425.0868333,429.4853,2.433691,420.2283,21.55350333,2.037265667,1.830568,17.73696,16.05016333,1800,0.643001467,0.356998533,35,30063.43333,1658254360,12:12:39,1658254360,1658254211,46,0.739,-0.003,2.567,0.218,421,22,0.66,0.05,0,0,0,0,0,0,0,0,0,0,0,3.22669,2.78119,0.0807109,0.0828713,0.100144,0.0950162,23071.6,22719,24150,22084.5,32131.3,25512.4,39488.4,30591.7,2.11857,2.04945,0.0572205,0,33.0688,999.9,49.3,40.4,43.9617,63.6443,16.0978,2,0.447276,-0.216936,20.3673,5.22912,11.9451,4.9773,3.281,7087.9,9999,9999,166.4,4.97184,1.86188,1.86742,1.85898,1.86295,1.86356,1.86419,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.567,0.2763,1.679002358,0.000678439,-9.11E-07,3.42E-10,0.036463691,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,2.2,2.1,1.38428,2.43408,2.14966,2.69165,2.15088,2.39746,43.7269,15.174,19,627.651,592.71,32.7576,33.1656,29.9993,33.169,33.1468,27.7448,48.5831,0,32.771,420,21.4959,99.848,100.333
44,1658254451,5954.9,4,north,n4,y,7/19/2022,20220719 12:14:10,12:14:10,15,1658254443,0.007912621,7.912621151,18.47383268,641.8523226,456.1194668,38.78384644,54.5767145,0.202472033,3.196934603,0.195608376,0.122852524,320.354844,33.13487365,34.00163871,5.343498473,39.99152935,2.053530065,5.134912565,3.289968408,-348.9465928,-122.7143225,-8.846748588,-160.1528199,0,0,1,0,43989.66882,1800.000323,1531.278189,0.850709953,0.177974881,2.1,0.5,0: Broadleaf,2,1658254443,641.8523226,650.0957742,24.15064839,21.44809677,638.9233226,23.87210645,599.996129,84.93001935,0.099998577,33.28964516,34.00163871,999.9,0,0,10000.77581,565.2697097,241.6730968,-8.604108387,657.3675161,664.3446774,2.702560323,650.0957742,21.44809677,2.051114839,1.821586129,17.84453226,15.97325806,1800.000323,0.643001581,0.356998419,35,30063.44516,1658254472,12:14:31,1658254472,1658254211,47,0.361,-0.003,2.929,0.218,650,22,0.18,0.05,0,0,0,0,0,0,0,0,0,0,0,3.22688,2.78113,0.110966,0.113778,0.100371,0.0946752,22317.1,21956.6,24154.4,22087,32129,25525.3,39495,30594.9,2.12105,2.0512,0.0529923,0,33.1458,999.9,49.6,40.5,44.4635,63.2543,16.1418,2,0.436946,-0.131255,20.367,5.22553,11.9444,4.9775,3.281,7090.5,9999,9999,166.5,4.97184,1.86188,1.86747,1.85897,1.86295,1.86356,1.86424,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.929,0.2781,2.417732976,0.000678439,-9.11E-07,3.42E-10,0.036463691,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,1.5,4,1.96045,2.43896,2.14966,2.69287,2.15088,2.43652,43.7817,15.1652,19,627.678,592.229,32.7701,33.0134,29.9998,32.9807,32.957,39.2477,49.1005,0,32.7673,650,21.4263,99.8654,100.344
45,1658254563,6066.9,4,north,n4,n,7/19/2022,20220719 12:16:02,12:16:02,15,1658254556,0.005853849,5.85384896,16.09797915,792.8840385,569.0155863,48.38309181,67.41850689,0.146668498,3.198301923,0.143031785,0.089714099,320.3545157,33.65753646,34.00321154,5.343967285,39.16364145,2.014554752,5.143941363,3.329412533,-258.1547391,-117.6349048,-8.478300217,-63.91342838,0,0,1,0,44009.62751,1799.997308,1531.275762,0.850710029,0.177974997,2.1,0.5,0: Broadleaf,2,1658254556,792.8840385,800.1411923,23.69243077,21.69257692,789.9240385,23.42440385,600.1353462,84.93307692,0.096389712,33.32098077,34.00321154,999.9,0,0,10006.19885,565.1340385,249.1315769,-7.257283877,812.1216923,817.8832692,1.999862114,800.1411923,21.69257692,2.012271923,1.842416538,17.52505385,16.15093846,1799.997308,0.643000154,0.356999885,35.96312692,30063.37308,1658254550,12:15:49,1658254539,1658254550,48,0.045,0.002,2.959,0.212,800,22,0.26,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22678,2.78111,0.127973,0.131069,0.101299,0.0947364,21890.2,21527.2,24154.3,22085.9,32096.2,25522.5,39495,30593.3,2.11925,2.04945,0.0474155,0,33.2326,999.9,50,40.5,44.8243,63.3943,16.1859,2,0.435838,0.0762636,20.367,5.22867,11.9444,4.97715,3.281,7093.1,9999,9999,166.5,4.97186,1.8619,1.86748,1.85898,1.86295,1.86356,1.86425,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.96,0.2885,2.824054957,0.000678439,-9.11E-07,3.42E-10,0.037996821,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.4,0.2,2.31079,2.43042,2.14966,2.69287,2.15088,2.45117,43.8917,15.1477,19,625.416,589.934,32.5676,32.9644,30.0005,32.8956,32.8688,46.2663,49.6747,0,32.5667,800,21.3094,99.8652,100.339
46,1658254653,6157.4,4,north,n4,y,7/19/2022,20220719 12:17:33,12:17:33,15,1658254646,0.006249999,6.249999104,18.19759322,991.4852857,743.5680572,63.22424025,84.30419152,0.155967038,3.196722695,0.151859564,0.095272258,320.3542074,33.58391509,34.02008214,5.348998142,38.85065318,2.000786312,5.149942532,3.34821183,-275.6249605,-116.8993846,-8.43100454,-80.60114217,0,0,1,0,43978.43678,1799.995357,1531.274064,0.850710008,0.177975019,2.1,0.5,0: Broadleaf,2,1658254646,991.4852857,1000.022,23.53086071,21.39516429,988.3276429,23.26723571,600.0925714,84.931675,0.0965072,33.34178214,34.02008214,999.9,0,0,9999.684643,564.8988929,242.3110714,-8.53740468,1015.374286,1021.885714,2.135703389,1000.022,21.39516429,1.998515357,1.817128214,17.41633571,15.93481786,1799.995357,0.64299975,0.35700025,36,30063.35357,1658254639,12:17:19,1658254639,1658254639,49,0.241,0,3.174,0.205,1000,21,0.28,0.03,0,0,0,0,0,0,0,0,0,0,0,3.22693,2.78128,0.148258,0.151586,0.100839,0.0944685,21376.8,21013.8,24150.1,22081.1,32107.8,25524.4,39488.3,30585.9,2.1191,2.04805,0.0441447,0,33.3142,999.9,50.2,40.5,45.001,63.0243,16.234,2,0.443303,0.228559,20.3668,5.22493,11.9447,4.97725,3.281,7095.2,9999,9999,166.5,4.97183,1.86188,1.86746,1.85898,1.86295,1.86356,1.86422,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.175,0.2838,3.064104913,0.000678439,-9.11E-07,3.42E-10,0.037824379,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.2,0.2,2.75513,2.4231,2.14966,2.69287,2.15088,2.44751,44.0019,15.139,19,625.369,588.809,32.5303,33.0192,30.0007,32.9026,32.8692,55.1507,50.0104,0,32.5131,1000,21.4091,99.8482,100.316
47,1658254744,6247.9,4,north,n4,y,7/19/2022,20220719 12:19:03,12:19:03,15,1658254736,0.006370284,6.37028376,19.0111174,1190.665333,926.5556794,78.78503476,101.2422802,0.159719057,3.202789556,0.155422438,0.097515431,320.35483,33.54002602,34.02113,5.349310752,39.16140067,2.015117037,5.145671509,3.334193715,-280.9295138,-119.858041,-8.627433938,-89.06015874,0,0,1,0,44088.82354,1799.998667,1531.276752,0.850709937,0.177975037,2.1,0.5,0: Broadleaf,2,1658254736,1190.665333,1199.972333,23.69889333,21.52250667,1187.280333,23.43416667,600.103,84.93329667,0.0967091,33.32698,34.02113,999.9,0,0,10025.15833,564.5315,245.7251333,-9.306210331,1219.564,1226.365667,2.176394282,1199.972333,21.52250667,2.012826,1.827977667,17.52982667,16.02792,1799.998667,0.6429992,0.3570007,36,30063.38333,1658254729,12:18:48,1658254718,1658254729,50,0.228,-0.004,3.385,0.204,1200,21,0.14,0.04,0,0,0,0,0,0,0,0,0,0,0,3.22685,2.78126,0.166527,0.170052,0.101119,0.0946594,20915.7,20553.7,24148,22078.8,32095.1,25516.7,39484.3,30582.6,2.11847,2.0473,0.0404119,0,33.3646,999.9,50.3,40.6,45.3313,63.6243,16.1619,2,0.44878,0.343083,20.3662,5.22762,11.945,4.97685,3.281,7097.4,9999,9999,166.5,4.97185,1.86192,1.86744,1.85898,1.86295,1.86356,1.86425,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.39,0.2827,3.291992789,0.000678439,-9.11E-07,3.42E-10,0.033882861,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.4,0.2,3.17749,2.41943,2.14966,2.69287,2.15088,2.43164,44.0847,15.1215,19,625.15,588.399,32.3803,33.0814,30.0005,32.9289,32.8888,63.5816,50.2949,0,32.3697,1200,21.2682,99.8385,100.305
48,1658254845,6348.9,4,north,n4,n,7/19/2022,20220719 12:20:44,12:20:44,15,1658254842,0.002854805,2.854804687,9.393129812,1495.12,1182.625771,100.5601586,127.1319364,0.068351501,3.196758838,0.067549858,0.042289902,320.3534804,34.36256329,34.00572727,5.344717222,37.04305459,1.904289739,5.140747059,3.440427483,-125.8968867,-119.9214206,-8.64690648,65.88826663,0,0,1,0,43983.75293,1799.990909,1531.270433,0.850710093,0.177975055,2.1,0.5,0: Broadleaf,2,1658254842,1495.12,1499.893636,22.39517273,21.41997273,1491.34,22.16556364,600.9873636,84.93610909,0.095150209,33.3099,34.00572727,999.9,0,0,9999.315455,564.153,251.5015455,-4.773724,1529.367273,1532.723636,0.975208037,1499.893636,21.41997273,1.902159091,1.819329091,16.63940909,15.9537,1799.990909,0.642999545,0.357000545,36,30063.26364,1658254839,12:20:39,1658254839,1658254828,51,0.501,0,3.916,0.202,1500,21,0.25,0.04,0,0,0,0,0,0,0,0,0,0,0,3.22606,2.77314,0.190982,0.194716,0.100964,0.0951955,20296.5,19937.2,24142.9,22073.9,32095.2,25496.2,39476.6,30575.3,2.10415,2.04268,0.0390112,0,33.371,999.9,50.3,40.7,45.5714,63.3343,15.7452,2,0.456082,0.23372,20.3656,5.22598,11.945,4.97685,3.28048,7099.9,9999,9999,166.6,4.97183,1.86193,1.86744,1.85898,1.86295,1.86356,1.86425,1.8605,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,3.91,0.2813,3.794768088,0.000678439,-9.11E-07,3.42E-10,0.033892681,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.1,0.3,3.77075,2.41455,2.14966,2.69287,2.15088,2.40112,44.1954,15.0952,19,614.776,585.438,32.3646,33.1589,30.0005,32.9961,32.9634,75.4384,50.3094,0,32.3638,1500,21.3115,99.8184,100.282
49,1658255324,6828,22,control,control,y,7/19/2022,20220719 12:28:43,12:28:43,15,1658255316,0.002165949,2.165949344,5.896557333,417.4937742,220.7232679,18.77229743,35.50743598,0.053996718,3.198440505,0.053495359,0.033479256,320.3487813,34.60904072,34.04734516,5.35713675,39.96136659,2.063858209,5.164633707,3.293278541,-95.51836605,-112.8977584,-8.141134865,103.791522,0,0,1,0,43996.91576,1799.964839,1531.248058,0.850709984,0.177975022,2.2,0.5,0: Broadleaf,2,1658255316,417.4937742,419.9875161,24.26669032,23.49174839,415.3684194,24.01466129,599.9747097,84.94906129,0.099957813,33.39261613,34.04734516,999.9,0,0,10003.66129,550.6080323,2266.604839,-2.493675806,427.8769677,430.0910968,0.774944935,419.9875161,23.49174839,2.061432258,1.995601935,17.92425484,17.40947097,1799.964839,0.642999613,0.357000355,43,30062.85161,1658255288,12:28:08,1658255288,1658255284,53,0.018,-0.005,2.126,0.228,420,23,0.52,0.15,0,0,0,0,0,0,0,0,0,0,0,3.22151,2.78126,0.0803988,0.0821733,0.09994,0.100059,22857.6,22538.3,23934.9,21905.9,31871.4,25168.6,39150.9,30341.1,2.06362,1.96845,-0.0727437,0,35.2158,999.9,50.6,41.2,47.0718,64.0751,16.6907,2,0.916052,8.45514,20.1217,5.22118,11.9553,4.9728,3.2794,7111.8,9999,9999,166.7,4.97171,1.86202,1.86752,1.8591,1.86296,1.86358,1.86429,1.86063,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.125,0.2512,1.976345341,0.000678439,-9.11E-07,3.42E-10,0.005848493,-0.010294497,0.000932414,-3.20E-06,1,2092,0,27,0.6,0.7,1.37939,2.41333,2.14966,2.69531,2.15088,2.44263,45.921,14.815,19,618.713,560.065,26.2336,37.7541,30.006,36.6672,36.5503,27.632,48.1241,0,26.2204,420,23.477,98.981,99.5158
