Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
22,,11:16:48,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,Central,0.148853,2.922236,0.141638,2.403254,1.916335,1.859843,3.319723,1.403388,21.796402,22.45845,38.905434,0.441786,PSF-00495_20220822111648,0,0,0,108.539345,454.902283,0.761401,0.5,0.8,16.375467,54.56,52.95,26.68,25.72,85.33,156.8,156.2,0.4,54,3.85,11:15:47,8/22/2022,0.18,0.002,0.002,0.017,-0.189,-0.862,0.324,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.50522,2.447836,1.660084,0.933898,0.255092,-0.011511,0.217881,0.152972,108.539345,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111648,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
23,,11:17:01,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,Central,0.07028,2.92074,0.068629,1.393075,1.897903,1.865111,3.574412,1.676509,21.858007,22.242311,41.890018,0.441786,PSF-00495_20220822111701,0,0,0,108.540413,424.602264,0.744372,0.5,0.8,25.761524,53.87,52.94,26.73,26.98,85.33,156.6,152,2.9,87,3.85,11:15:47,8/22/2022,0.18,0,0.002,-9999,0.375,0.634,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505189,2.446921,1.658529,0.923437,0.254562,0.00234,0.219314,0.180502,108.540413,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111701,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
24,,11:17:45,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,Central,0.105894,2.920557,0.102189,2.118576,1.87882,1.828936,3.591002,1.712182,21.435814,22.020477,42.087894,0.441786,PSF-00495_20220822111745,0,0,0,97.988602,405.670166,0.758453,0.5,0.8,30.06311,52.85,51.45,26.88,27.06,85.32,156.6,156.1,0.3,99,3.848,11:15:47,8/22/2022,0.18,-0.002,0.002,-9999,0.062,0.291,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503066,2.445553,1.658339,0.933729,0.253018,0.001472,0.224446,0.19107,97.988602,0.000324,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111745,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
25,,11:19:55,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,South,0.232694,2.923615,0.215539,6.209228,2.008357,1.862721,4.374542,2.366185,21.830065,23.536831,51.26722,0.441786,PSF-00495_20220822111955,0,0,0,262.877594,300.123108,0.124101,0.5,0.8,100.56279,55,51.01,27.34,30.46,85.33,156.9,156.5,0.3,2026,3.846,11:15:47,8/22/2022,0.18,-0.001,-0.001,0.001,-1.818,-3.983,-10.083,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.502343,2.448264,1.661523,0.934687,0.248451,0.036484,0.240198,1.810543,262.877594,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822111955,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
26,,11:20:17,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,South,0.147607,2.921396,0.140508,4.51506,1.979664,1.873538,4.615713,2.636049,21.956129,23.199823,54.091858,0.441786,PSF-00495_20220822112017,0,0,0,234.187241,259.971863,0.099182,0.5,0.8,63.918091,53.9,51.01,27.44,31.4,85.33,156.7,156.3,0.2,1611,3.847,11:15:47,8/22/2022,0.18,0,0,0.001,-2.259,-2.976,-2.283,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.502322,2.446808,1.659211,0.934281,0.24748,0.04677,0.24277,1.461974,234.187241,0.000293,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112017,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
27,,11:20:47,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,South,0.26787,2.922249,0.245378,4.843816,1.915403,1.801545,3.545871,1.630468,21.113482,22.447859,41.556385,0.441786,PSF-00495_20220822112047,0,0,0,116.190079,414.70813,0.719827,0.5,0.8,549.749268,51.79,48.71,27.56,26.84,85.33,156.8,138.6,11.6,1909,3.846,11:15:47,8/22/2022,0.18,0.002,0.004,0.017,0.168,0.027,0.635,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.499063,2.444017,1.660098,0.890532,0.246315,-0.008929,0.246232,1.712607,116.190079,0.000323,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112047,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
28,,11:22:14,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,South,0.143684,2.923715,0.136953,4.387666,2.005017,1.902114,4.632296,2.627279,22.292711,23.498726,54.29034,0.441786,PSF-00495_20220822112214,0,0,0,199.783798,236.375214,0.154802,0.5,0.8,107.911667,52.94,50.23,27.96,31.46,85.32,157,156.3,0.4,1743,3.844,11:15:47,8/22/2022,0.18,-0.001,-0.001,-0.008,-1.461,-3.223,-7.985,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.501108,2.445454,1.661627,0.934224,0.242398,0.041322,0.256375,1.572595,199.783798,0.000302,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112214,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
29,,11:22:27,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,South,0.18595,2.923547,0.17483,5.613029,2.112102,1.980611,4.741532,2.62943,23.21228,24.753326,55.569603,0.441786,PSF-00495_20220822112227,0,0,0,247.602219,279.273743,0.113407,0.5,0.8,90.791428,55.52,52.06,28.04,31.88,85.33,156.9,156.1,0.5,2001,3.843,11:15:47,8/22/2022,0.18,0.003,0.003,-9999,-5.473,2.779,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503662,2.448803,1.661452,0.933684,0.241655,0.045436,0.257851,1.790057,247.602219,0.000306,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112227,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
30,,11:22:42,8/22/2022,8/22/2022,n,JSG 2022,MS,,2,South,0.222575,2.922765,0.206825,6.088732,2.006855,1.863942,4.424254,2.4174,21.843668,23.518473,51.848148,0.441786,PSF-00495_20220822112242,0,0,0,312.441589,372.807739,0.161923,0.5,0.8,118.398941,52.47,48.73,28.14,30.66,85.33,156.8,156.2,0.4,1828,3.844,11:15:47,8/22/2022,0.18,0.003,0.002,-9999,-2.258,-2.822,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.498967,2.444792,1.660636,0.933967,0.240757,0.029475,0.259508,1.644274,312.441589,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112242,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
31,,11:23:11,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,South,-0.003125,2.923037,-0.003129,-0.07182,1.91827,1.919957,3.81142,1.89315,22.499844,22.480072,44.665775,0.441786,PSF-00495_20220822112311,0,0,0,113.002182,331.465973,0.659084,0.5,0.8,25.570591,49.72,49.77,28.28,28.07,85.33,156.9,156.1,0.5,97,3.843,11:15:47,8/22/2022,0.18,0,0.001,-9999,1.364,1.371,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.500391,2.441157,1.660919,0.93364,0.239358,-0.003042,0.262721,0.189304,113.002182,0.00031,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112311,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
32,,11:23:59,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,South,0.015448,2.922299,0.015366,0.371372,1.7937,1.784958,3.788465,1.994765,20.918352,21.020803,44.397942,0.441786,PSF-00495_20220822112359,0,0,0,119.511368,395.143402,0.697549,0.5,0.8,30.331247,46.03,45.8,28.46,27.97,85.33,156.8,155.9,0.5,109,3.842,11:15:47,8/22/2022,0.18,0.001,0.001,-9999,0.705,1.018,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.49476,2.436227,1.66015,0.933363,0.237714,-0.00631,0.267906,0.19915,119.511368,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112359,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,,11:24:22,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,South,0.141064,2.922964,0.13457,3.00541,1.879366,1.808729,3.722507,1.843142,21.197115,22.024935,43.625347,0.441786,PSF-00495_20220822112422,0,0,0,109.142662,345.800415,0.684377,0.5,0.8,29.339035,48.02,46.21,28.53,27.67,85.33,156.9,155.5,0.9,107,3.841,11:15:47,8/22/2022,0.18,0.001,0.003,-9999,-0.103,-0.114,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.495324,2.438853,1.660843,0.932236,0.237012,-0.010708,0.270377,0.197862,109.142662,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112422,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
34,,11:24:45,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,South,0.141749,2.922082,0.135191,2.950341,1.847927,1.778511,3.650072,1.802145,20.843409,21.656937,42.777328,0.441786,PSF-00495_20220822112445,0,0,0,130.258438,444.97168,0.707266,0.5,0.8,24.71039,47.04,45.27,28.6,27.33,85.33,156.7,156,0.5,87,3.841,11:15:47,8/22/2022,0.18,0.002,0.005,-9999,1.595,2.874,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493975,2.437543,1.659924,0.933441,0.236409,-0.015378,0.272698,0.181195,130.258438,0.000332,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112445,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
35,,11:25:00,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,South,0.102029,2.923277,0.098588,2.193548,1.820949,1.769371,3.658488,1.837539,20.736296,21.340767,42.875961,0.441786,PSF-00495_20220822112500,0,0,0,107.622742,423.686035,0.745985,0.5,0.8,26.471832,46.26,44.95,28.63,27.37,85.33,156.9,156,0.6,89,3.841,11:15:47,8/22/2022,0.18,0.001,0.002,-9999,0.545,0.729,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493508,2.4365,1.66117,0.933418,0.236083,-0.015333,0.274241,0.182346,107.622742,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112500,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
36,,11:25:22,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,South,0.152261,2.924039,0.144725,2.863081,1.866787,1.799545,3.501685,1.634897,21.090168,21.878231,41.038773,0.441786,PSF-00495_20220822112522,0,0,0,141.11853,444.48172,0.68251,0.5,0.8,23.991716,47.29,45.58,28.68,26.63,85.33,157,156,0.6,88,3.838,11:15:47,8/22/2022,0.18,0.003,0.001,-9999,2.709,4.299,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494401,2.437858,1.661966,0.9335,0.235625,-0.024545,0.276497,0.181645,141.11853,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112522,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
37,,11:28:31,8/22/2022,8/22/2022,n,JSG 2022,MS,,22,South,0.077772,2.922505,0.075756,1.716921,1.950052,1.909715,3.818717,1.868664,22.378777,22.851463,44.749187,0.441786,PSF-00495_20220822112831,0,0,0,115.297791,302.88147,0.61933,0.5,0.8,339.148132,48.4,47.4,29.03,28.11,85.34,156.8,143,8.8,1369,3.837,11:28:20,8/22/2022,0.32,-0.003,-0.001,-9999,2.384,0.95,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.496901,2.439093,1.660364,0.901244,0.232389,-0.011484,0.296446,1.25847,115.297791,0.000308,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112831,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
38,,11:28:56,8/22/2022,8/22/2022,n,JSG 2022,MS,,22,South,0.082077,2.923172,0.079835,1.929469,1.983428,1.938139,3.97385,1.990422,22.711855,23.242565,46.567093,0.441786,PSF-00495_20220822112856,0,0,0,160.090683,304.024445,0.473428,0.5,0.8,261.925842,49.11,47.99,29.07,28.79,85.34,156.9,156,0.5,1383,3.836,11:28:20,8/22/2022,0.32,-0.002,-0.003,-0.002,-1.762,1.446,25.246,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.497716,2.440016,1.661061,0.933574,0.231992,-0.003939,0.299159,1.270341,160.090683,0.000309,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112856,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
39,,11:29:44,8/22/2022,8/22/2022,n,JSG 2022,MS,,22,South,0.128211,2.922697,0.122823,3.124156,1.929622,1.856224,4.024294,2.094673,21.754238,22.614431,47.1632,0.441786,PSF-00495_20220822112944,0,0,0,113.390923,222.232101,0.489764,0.5,0.8,353.662598,47.61,45.8,29.13,29.01,85.33,156.8,155.7,0.7,1805,3.836,11:28:20,8/22/2022,0.32,-0.001,-0.003,0.003,-2.127,-2.862,-12.653,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494614,2.438023,1.660565,0.932751,0.231438,-0.002084,0.304778,1.625159,113.390923,0.0003,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822112944,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
1,,13:05:16,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,North,0.187665,2.921029,0.176336,5.388011,1.814969,1.688183,4.325552,2.510582,19.806107,21.293587,50.748241,0.441786,PSF-00495_20220822130516,0,0,0,340.161316,389.689911,0.127097,0.5,0.8,104.145248,47.95,44.6,27.96,30.26,85.24,156.6,154.8,1.2,2049,3.838,13:04:47,8/22/2022,0.4,0,-0.005,0.009,-3.227,-2.441,15.017,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493155,2.43858,1.658829,0.930419,0.242472,0.02684,0.124218,1.829625,340.161316,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130516,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
2,,13:05:44,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,North,0.054475,2.920968,0.053478,2.130763,1.77035,1.720179,5.031101,3.260751,20.180656,20.769243,59.02346,0.441786,PSF-00495_20220822130544,0,0,0,165.005203,185.140015,0.108755,0.5,0.8,91.445786,46.58,45.26,28.03,32.93,85.24,156.6,156.3,0.2,2102,3.836,13:04:47,8/22/2022,0.4,-0.001,0.001,0.009,-1.917,-3.71,-7.642,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494082,2.436749,1.658765,0.934174,0.241805,0.058623,0.129061,1.874663,165.005203,0.000295,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130544,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
3,,13:06:09,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,North,0.187662,2.923874,0.176344,5.937893,1.834472,1.695084,4.59648,2.762007,19.885603,21.520819,53.922871,0.441786,PSF-00495_20220822130609,0,0,0,249.457596,295.411346,0.155559,0.5,0.8,129.383499,48.08,44.43,28.09,31.33,85.24,157,156.2,0.5,2079,3.836,13:04:47,8/22/2022,0.4,0.001,0,0,-1.627,-3.072,-13.533,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.492887,2.438734,1.661794,0.933988,0.241179,0.03814,0.133168,1.855519,249.457596,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130609,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
4,,13:06:36,8/22/2022,8/22/2022,y,JSG 2022,MS,,2,North,0.327752,2.922056,0.294697,5.545885,1.927948,1.797715,3.481259,1.553311,21.08893,22.616682,40.838512,0.441786,PSF-00495_20220822130636,0,0,0,145.072464,421.748047,0.656021,0.5,0.8,39.296444,50.34,46.94,28.16,26.53,85.24,156.7,149.1,4.9,150,3.835,13:04:47,8/22/2022,0.4,-0.001,0,-0.005,0.445,2.51,0.041,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.49644,2.441706,1.659897,0.916356,0.240561,-0.01953,0.137537,0.23365,145.072464,0.000302,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130636,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
5,,13:06:51,8/22/2022,8/22/2022,y,JSG 2022,MS,,2,North,0.294511,2.92224,0.267547,7.713133,1.964219,1.783209,4.330861,2.366642,20.919924,23.043463,50.807991,0.441786,PSF-00495_20220822130651,0,0,0,322.616455,365.008606,0.11614,0.5,0.8,91.72438,51.19,46.47,28.19,30.29,85.24,156.8,155.9,0.6,1974,3.835,13:04:47,8/22/2022,0.4,0,0.004,-9999,-3.895,-2.214,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.495764,2.442811,1.660089,0.933255,0.240232,0.02432,0.13971,1.767344,322.616455,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130651,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
6,,13:07:05,8/22/2022,8/22/2022,y,JSG 2022,MS,,2,North,0.256073,2.922379,0.235442,6.965096,1.970708,1.807266,4.398416,2.427708,21.199911,23.117149,51.595074,0.441786,PSF-00495_20220822130705,0,0,0,329.562317,377.328522,0.12659,0.5,0.8,97.02269,51.22,46.97,28.24,30.56,85.25,156.8,155.4,0.9,1916,3.833,13:04:47,8/22/2022,0.4,0.001,0.002,-9999,-3.289,-4.052,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.496464,2.442844,1.660233,0.931944,0.239796,0.027037,0.141892,1.718291,329.562317,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130705,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
7,,13:07:22,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,North,0.126394,2.922971,0.121155,2.651981,1.816682,1.754364,3.623204,1.806523,20.578983,21.309984,42.500805,0.441786,PSF-00495_20220822130722,0,0,0,80.184464,266.141998,0.698716,0.5,0.8,26.853125,47.11,45.49,28.28,27.21,85.25,156.9,156.2,0.4,96,3.833,13:04:47,8/22/2022,0.4,0,0.002,-9999,0.804,-0.537,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.494355,2.437401,1.660851,0.934031,0.239413,-0.013085,0.144445,0.188537,80.184464,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130722,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
8,,13:07:40,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,North,0.196263,2.923077,0.183914,3.921747,1.871264,1.779175,3.630488,1.759225,20.869717,21.949923,42.585621,0.441786,PSF-00495_20220822130740,0,0,0,100.615379,393.360626,0.744216,0.5,0.8,30.071686,48.45,46.07,28.3,27.24,85.25,156.9,155.9,0.6,101,3.833,13:04:47,8/22/2022,0.4,0,0.001,-9999,-0.254,-0.477,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.495172,2.439183,1.660962,0.933354,0.239186,-0.012968,0.146984,0.192687,100.615379,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130740,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
9,,13:07:53,8/22/2022,8/22/2022,y,JSG 2022,MS,,3,North,0.131341,2.924228,0.125696,2.740191,1.787724,1.723375,3.58761,1.799886,20.215425,20.970249,42.08316,0.441786,PSF-00495_20220822130753,0,0,0,123.403076,425.749908,0.710151,0.5,0.8,22.424536,46.26,44.59,28.31,27.04,85.25,157,155.8,0.7,79,3.832,13:04:47,8/22/2022,0.4,-0.001,0.001,-9999,0.443,0.193,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493072,2.436266,1.662164,0.933122,0.23907,-0.015462,0.148747,0.174133,123.403076,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130753,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
10,,13:08:24,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,North,0.070512,2.919898,0.068849,1.757909,1.757241,1.715805,3.862073,2.104832,20.127567,20.613647,45.304771,0.441786,PSF-00495_20220822130824,0,0,0,106.02951,416.504517,0.74543,0.5,0.8,33.379692,45.38,44.31,28.35,28.3,85.25,156.5,155.9,0.4,112,3.832,13:04:47,8/22/2022,0.4,-0.001,-0.001,-9999,0.112,0.511,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.49266,2.435087,1.657656,0.93316,0.238746,-0.001142,0.15306,0.201874,106.02951,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130824,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
11,,13:08:36,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,North,0.155708,2.922531,0.147831,3.5583,1.813531,1.729885,3.797934,1.984403,20.2922,21.273401,44.551201,0.441786,PSF-00495_20220822130836,0,0,0,115.152237,440.921906,0.738838,0.5,0.8,31.472942,46.79,44.63,28.36,28.01,85.25,156.8,128.2,18.2,106,3.831,13:04:47,8/22/2022,0.4,0,0,-9999,-0.16,1.085,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493117,2.436965,1.660392,0.865581,0.2386,-0.004699,0.154692,0.197291,115.152237,0.000313,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130836,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
12,,13:09:10,8/22/2022,8/22/2022,y,JSG 2022,MS,,4,North,0.166157,2.923771,0.157222,3.405805,1.783117,1.703109,3.571712,1.788595,19.979113,20.917681,41.899624,0.441786,PSF-00495_20220822130910,0,0,0,165.466553,485.117188,0.658914,0.5,0.8,41.39949,45.89,43.83,28.41,26.96,85.24,157,151,3.8,157,3.83,13:04:47,8/22/2022,0.4,-0.004,0.003,-9999,0.619,1.413,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.491961,2.435753,1.661686,0.920972,0.238178,-0.017449,0.159462,0.239805,165.466553,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130910,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
13,,13:09:53,8/22/2022,8/22/2022,n,JSG 2022,MS,,1,Central,0.094303,2.923682,0.091357,2.897698,1.831399,1.763358,4.435971,2.604572,20.684856,21.482996,52.03561,0.441786,PSF-00495_20220822130953,0,0,0,149.014236,205.9207,0.276351,0.5,0.8,201.536896,46.87,45.13,28.5,30.7,85.25,156.9,148,5.7,1823,3.829,13:04:47,8/22/2022,0.4,-0.001,0.003,0.001,-3.664,-0.099,-10.694,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.493801,2.437051,1.661593,0.913457,0.237304,0.025698,0.165434,1.640223,149.014236,0.000311,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220822130953,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
