Obs#,Timepoint,Time,Date.a,Date,Shade,configName,configAuthor,remark,Position,Transect,,gsw,gbw,gtw,E_apparent,VPcham,VPref,VPleaf,VPDleaf,H2O_r,H2O_s,H2O_leaf,leaf_area,flashID,Fo,Fm,Fv/Fm,Fs,Fm',PhiPS2,PS2/1,abs,ETR,rh_s,rh_r,Tref,Tleaf,P_atm,flow,flow_s,leak_pct,Qamb,batt,match_time,match_date,rh_adj,gsw1sec,gsw2sec,gsw4sec,flr1sec,flr2sec,flr4sec,auto,flow_set,gsw_limit,gsw_period,dark,flash_type,flash_intensity,modrate,flr_limit,flr_period,P1_dur,P2_dur,P3_dur,P1_Fmax,P2_ramp,P2_slp,P3_Fmax,P3_Pred,P3_DeltaF,v_humA,v_humB,v_flowIn,v_flowOut,v_temp,v_irt,v_pres,v_par,v_F,i_LED,b_rhr,m_rhr,span_rhr,b_rhs,m_rhs,span_rhs,z_flowIn,z_flowOut,z_quantum,z_flr,flashId,lciSerNum,lcpSerNum,lcfSerNum,lcrhSerNum,version,configUpdatedAt
21,11,11:20:54,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,Central,,0.027315,2.921932,0.027062,0.598236,2.224068,2.210093,4.036099,1.812031,25.970926,26.135149,47.428425,0.441786,PSF-00495_20220725112054,0,0,0,116.927147,412.820587,0.71676,0.5,0.8,38.006767,55.95,55.6,28.8,29.06,85.1,156.7,155.9,0.5,133,3.849,11:15:48,7/25/2022,0.51,0.001,0.001,-9999,1.203,1.857,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.508399,2.448773,1.659768,0.933213,0.23452,0.002488,0.26809,0.219203,116.927147,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112054,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
22,11,11:21:38,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,Central,,0.02988,2.923239,0.029578,0.589456,2.19537,2.181609,3.831206,1.635836,25.636662,25.798361,45.021496,0.441786,PSF-00495_20220725112138,0,0,0,113.851547,452.168945,0.74821,0.5,0.8,33.527485,55.02,54.68,28.86,28.16,85.1,156.9,155.8,0.7,112,3.849,11:15:48,7/25/2022,0.51,-0.001,-0.001,-9999,2.07,-0.232,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.507113,2.447557,1.661131,0.933128,0.233936,-0.008839,0.272815,0.20194,113.851547,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112138,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
23,11,11:21:57,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,Central,,0.063926,2.922012,0.062558,1.16911,2.242106,2.214803,3.776196,1.53409,26.02696,26.347803,44.375458,0.441786,PSF-00495_20220725112157,0,0,0,94.692703,380.747437,0.751298,0.5,0.8,38.209019,56.14,55.46,28.88,27.92,85.1,156.7,155.9,0.6,127,3.848,11:15:48,7/25/2022,0.51,0.002,-0.002,-9999,-0.898,-0.582,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.508189,2.44901,1.659851,0.933152,0.233785,-0.011939,0.274793,0.214646,94.692703,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112157,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
24,11,11:22:22,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,Central,,0.069272,2.92196,0.067667,1.372123,2.339313,2.307306,4.000572,1.661259,27.114067,27.490196,47.012318,0.441786,PSF-00495_20220725112222,0,0,0,112.500069,448.904144,0.74939,0.5,0.8,33.88541,58.51,57.71,28.9,28.91,85.1,156.7,155.6,0.8,113,3.846,11:15:48,7/25/2022,0.51,-0.001,-0.004,-9999,0.371,0.953,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.511294,2.452078,1.659797,0.932376,0.233595,-0.000505,0.277563,0.202795,112.500069,0.000316,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112222,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
25,11,11:24:54,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.137556,2.923216,0.131374,3.812355,2.448386,2.359659,4.812506,2.36412,27.728647,28.771282,56.552345,0.441786,PSF-00495_20220725112454,0,0,0,152.709244,189.961914,0.196106,0.5,0.8,156.163696,60.15,57.97,29.21,32.14,85.1,156.9,156,0.6,1991,3.844,11:15:48,7/25/2022,0.51,0,0,0.01,-6.142,0.424,6.605,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.511589,2.454145,1.661106,0.933434,0.230767,0.034725,0.295247,1.781107,152.709244,0.00029,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112454,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
26,11,11:25:29,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.188603,2.92402,0.177175,4.072644,2.551319,2.456709,4.427323,1.876004,28.867729,29.979456,52.023575,0.441786,PSF-00495_20220725112529,0,0,0,183.555725,256.958832,0.285661,0.5,0.8,221.116943,62.28,59.97,29.32,30.67,85.1,157,145.5,7.3,1935,3.845,11:15:48,7/25/2022,0.51,0.004,0,0.007,-28.163,4.511,-3.797,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.514316,2.456873,1.661946,0.907321,0.229754,0.015538,0.299083,1.734312,183.555725,0.000303,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112529,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
27,11,11:25:44,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,South,,0.091663,2.923177,0.088876,2.729457,2.569572,2.506144,5.06558,2.496008,29.452,30.197403,59.530281,0.441786,PSF-00495_20220725112544,0,0,0,185.416824,210.204361,0.117921,0.5,0.8,92.986343,62.54,61,29.37,33.05,85.09,156.9,155.8,0.7,1971,3.844,11:15:48,7/25/2022,0.51,0.003,0.001,-0.006,-1.816,-4.999,-9.391,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.515718,2.457201,1.661066,0.932946,0.229295,0.044004,0.300715,1.764767,185.416824,0.000299,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112544,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
28,11,11:27:05,7/25/2022,7/25/2022,n,JSG 2022,MS,,2,South,,0.21732,2.921198,0.202272,6.303778,2.395867,2.248833,4.933655,2.537788,26.427008,28.154877,57.977524,0.441786,PSF-00495_20220725112705,0,0,0,186.782959,206.454636,0.095283,0.5,0.8,68.818207,57.29,53.77,29.68,32.58,85.1,156.6,130.2,16.9,1806,3.842,11:26:17,7/25/2022,0.32,0.004,0.004,0.003,-2.258,-4.687,-10.201,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505665,2.450588,1.659004,0.8703,0.226526,0.034497,0.309368,1.625453,186.782959,0.000296,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112705,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
29,11,11:27:47,7/25/2022,7/25/2022,n,JSG 2022,MS,,2,South,,0.133406,2.923003,0.127583,4.07568,2.357369,2.262398,4.958872,2.601503,26.586967,27.703033,58.275047,0.441786,PSF-00495_20220725112747,0,0,0,157.100922,190.013412,0.173211,0.5,0.8,11.74886,55.92,53.66,29.82,32.67,85.09,156.9,154.9,1.3,170,3.801,11:26:17,7/25/2022,0.32,-0.002,-0.002,-0.003,-4.027,-4.227,-9.881,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505479,2.448774,1.660884,0.930664,0.225274,0.033921,0.313948,0.250311,157.100922,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112747,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
30,11,11:28:45,7/25/2022,7/25/2022,n,JSG 2022,MS,,2,South,,0.134893,2.921383,0.12894,4.331708,2.283514,2.182352,5.019711,2.736197,25.645006,26.833769,58.987061,0.441786,PSF-00495_20220725112845,0,0,0,133.417374,158.320068,0.157293,0.5,0.8,127.201515,53.59,51.22,30,32.89,85.1,156.7,155.9,0.5,2022,3.841,11:26:17,7/25/2022,0.32,0.002,0,0,-0.925,-1.45,5.015,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.502036,2.445712,1.659197,0.933225,0.223642,0.034372,0.320135,1.807093,133.417374,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112845,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
31,11,11:29:34,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.018264,2.922558,0.018151,0.458937,2.268453,2.257742,4.336847,2.068394,26.528431,26.654284,50.957882,0.441786,PSF-00495_20220725112934,0,0,0,115.879654,420.482758,0.724413,0.5,0.8,31.29924,52.92,52.67,30.1,30.31,85.11,156.8,155.6,0.8,108,3.84,11:26:17,7/25/2022,0.32,0.002,0.002,-9999,0.922,2.24,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.50404,2.444818,1.660419,0.932554,0.222733,0.001788,0.325095,0.198569,115.879654,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112934,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
32,11,11:29:46,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.026694,2.923463,0.026453,0.688897,2.293836,2.277775,4.422768,2.128932,26.763893,26.952616,51.967602,0.441786,PSF-00495_20220725112946,0,0,0,125.245926,403.85556,0.689874,0.5,0.8,30.681793,53.46,53.09,30.12,30.65,85.11,156.9,155.5,0.9,111,3.839,11:26:17,7/25/2022,0.32,-0.001,-0.001,-9999,1.986,3.313,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.504607,2.445515,1.661364,0.932313,0.222573,0.005684,0.326315,0.201234,125.245926,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112946,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
33,11,11:29:58,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,South,,0.045101,2.923973,0.044416,1.118025,2.36091,2.334875,4.417864,2.056954,27.434908,27.740816,51.910137,0.441786,PSF-00495_20220725112958,0,0,0,111.369614,323.296661,0.655519,0.5,0.8,33.340851,54.96,54.36,30.14,30.63,85.11,157,155.7,0.8,127,3.84,11:26:17,7/25/2022,0.32,-0.003,-0.003,-9999,0.196,0.714,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.506365,2.447467,1.661898,0.932743,0.222402,0.005217,0.32751,0.214656,111.369614,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725112958,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
34,11,11:30:36,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,,0.094149,2.92255,0.091211,2.016751,2.286914,2.239861,4.097909,1.810995,26.321119,26.874046,48.155453,0.441786,PSF-00495_20220725113036,0,0,0,115.504143,404.222839,0.714256,0.5,0.8,35.178249,53.09,52,30.19,29.32,85.1,156.8,154.3,1.6,123,3.839,11:26:17,7/25/2022,0.32,-0.005,0,-9999,0.507,0.866,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503074,2.445013,1.660412,0.929253,0.221963,-0.011002,0.331166,0.211272,115.504143,0.000322,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725113036,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
35,11,11:30:57,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,,0.191772,2.921917,0.179961,3.499697,2.393226,2.311637,3.986119,1.592893,27.164097,28.12285,46.840961,0.441786,PSF-00495_20220725113057,0,0,0,110.361816,403.005829,0.726153,0.5,0.8,38.156818,55.5,53.61,30.21,28.85,85.1,156.7,155.2,1,131,3.839,11:26:17,7/25/2022,0.32,0.002,0.001,-9999,0.049,0.114,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505313,2.448154,1.659752,0.931491,0.221815,-0.016855,0.333251,0.218196,110.361816,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725113057,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
36,11,11:31:20,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,South,,0.093189,2.922858,0.090309,1.833462,2.380051,2.337333,4.042508,1.662457,27.466524,27.968513,47.504425,0.441786,PSF-00495_20220725113120,0,0,0,146.971466,459.816467,0.680369,0.5,0.8,26.229557,55.16,54.17,30.22,29.09,85.1,156.8,155.7,0.7,96,3.836,11:26:17,7/25/2022,0.32,0,-0.001,-9999,1.278,3.689,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.506085,2.447705,1.660732,0.932715,0.221711,-0.014135,0.335451,0.188789,146.971466,0.000316,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725113120,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
37,11,11:33:53,7/25/2022,7/25/2022,n,JSG 2022,MS,,22,South,,-0.002043,2.922056,-0.002044,-0.050453,2.234174,2.235352,4.253934,2.01976,26.270985,26.257137,49.994377,0.441786,PSF-00495_20220725113353,0,0,0,118.941666,341.155182,0.651356,0.5,0.8,414.516205,51.47,51.49,30.33,29.97,85.09,156.7,151.9,3.1,1591,3.836,11:26:17,7/25/2022,0.32,0,0,-0.005,0.664,1.138,1.518,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.502345,2.442867,1.659897,0.923309,0.220793,-0.004896,0.35093,1.445036,118.941666,0.000317,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725113353,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
38,11,11:34:32,7/25/2022,7/25/2022,n,JSG 2022,MS,,22,South,,0.021364,2.92324,0.021209,0.764915,2.376784,2.358968,5.307207,2.930422,27.722155,27.931526,62.369305,0.441786,PSF-00495_20220725113432,0,0,0,180.033447,215.109222,0.16306,0.5,0.8,117.432152,54.6,54.19,30.37,33.88,85.09,156.9,133.7,14.8,1800,3.835,11:26:17,7/25/2022,0.32,0.001,0.001,0.001,-2.28,-4.711,-10.288,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.506085,2.446952,1.661132,0.878654,0.220384,0.042217,0.355328,1.621098,180.033447,0.000304,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725113432,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
39,11,11:35:21,7/25/2022,7/25/2022,n,JSG 2022,MS,,22,South,,0.087847,2.923204,0.085284,2.673481,2.276526,2.214182,4.832494,2.555968,26.021723,26.754416,56.792904,0.441786,PSF-00495_20220725113521,0,0,0,230.949997,280.575165,0.176869,0.5,0.8,133.633743,52.1,50.67,30.44,32.21,85.09,156.9,155.6,0.8,1889,3.833,11:26:17,7/25/2022,0.32,-0.001,0,0.005,-2.278,-4.095,11.595,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.501171,2.443668,1.661094,0.932449,0.219793,0.02076,0.360441,1.69543,230.949997,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725113521,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
1,13,13:11:00,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,,0.098098,2.921055,0.094911,3.213933,2.264399,2.189422,5.018379,2.753979,25.767151,26.649555,59.060944,0.441786,PSF-00495_20220725131100,0,0,0,130.761978,162.517548,0.195398,0.5,0.8,159.776764,56.61,54.74,28.9,32.88,84.97,156.6,144.8,7.6,2044,3.838,13:10:47,7/25/2022,0.47,0.004,0.002,0.004,-1.166,-2.223,-0.531,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.507185,2.449673,1.658856,0.905533,0.23354,0.047522,0.112981,1.826026,130.761978,0.000301,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131100,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
2,13,13:11:19,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,,0.202765,2.921436,0.189605,5.76819,2.286122,2.151626,4.763959,2.477837,25.321144,26.903944,56.064056,0.441786,PSF-00495_20220725131119,0,0,0,252.040741,289.713257,0.130034,0.5,0.8,6.666908,56.9,53.55,28.98,31.96,84.97,156.7,155.9,0.5,128,3.837,13:10:47,7/25/2022,0.47,-0.002,-0.004,-0.001,-4.027,-3.992,51.1,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505514,2.450024,1.659252,0.933359,0.232811,0.035202,0.116705,0.215515,252.040741,0.000298,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131119,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
3,13,13:11:47,7/25/2022,7/25/2022,n,JSG 2022,MS,,1,North,,0.026991,2.922716,0.026744,1.100078,2.184093,2.158436,5.520901,3.336808,25.400839,25.702768,64.970886,0.441786,PSF-00495_20220725131147,0,0,0,154.268143,176.534058,0.126128,0.5,0.8,103.288536,53.95,53.32,29.11,34.59,84.97,156.8,155.9,0.6,2047,3.835,13:10:47,7/25/2022,0.47,-0.001,-0.002,-0.006,-2.066,-4.479,-10.667,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505164,2.446163,1.660584,0.933235,0.231627,0.066427,0.122003,1.828585,154.268143,0.000306,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131147,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
4,13,13:12:36,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,,0.081942,2.922642,0.079708,1.834131,2.184278,2.141502,4.067573,1.883295,25.203039,25.706467,47.870697,0.441786,PSF-00495_20220725131236,0,0,0,184.796692,440.038208,0.580044,0.5,0.8,34.260712,53.45,52.4,29.28,29.2,84.97,156.8,155.3,1,148,3.833,13:10:47,7/25/2022,0.47,0.001,0,0,-0.981,0.646,11.66,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.50385,2.445471,1.660507,0.931726,0.230132,-0.001595,0.130271,0.231895,184.796692,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131236,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
5,13,13:12:47,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,,0.168965,2.922143,0.159729,3.440834,2.198784,2.118519,3.962797,1.764013,24.932772,25.877409,46.638008,0.441786,PSF-00495_20220725131247,0,0,0,141.737579,421.067108,0.663385,0.5,0.8,50.806427,53.71,51.75,29.31,28.74,84.97,156.8,151.7,3.2,191,3.833,13:10:47,7/25/2022,0.47,0.005,0.003,-9999,0.087,1.214,-9999,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.502928,2.445801,1.659987,0.922785,0.229846,-0.0073,0.132048,0.268712,141.737579,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131247,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
6,13,13:13:53,7/25/2022,7/25/2022,y,JSG 2022,MS,,2,North,,0.051484,2.922614,0.050592,1.199397,2.235034,2.207078,4.173482,1.938447,25.974562,26.303574,49.116692,0.441786,PSF-00495_20220725131353,0,0,0,133.573288,385.487427,0.653495,0.5,0.8,40.391129,54.07,53.4,29.47,29.64,84.97,156.8,132.9,15.2,155,3.83,13:10:47,7/25/2022,0.47,-0.005,0.003,-0.006,0.291,0.015,-0.78,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.505187,2.446244,1.660479,0.876876,0.228346,0.001348,0.141935,0.237657,133.573288,0.000318,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131353,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
7,13,13:14:47,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,,0.08533,2.923229,0.08291,1.851159,2.216417,2.173276,4.043872,1.827455,25.574345,26.082012,47.586857,0.441786,PSF-00495_20220725131447,0,0,0,156.813019,423.517944,0.629737,0.5,0.8,32.889095,53.17,52.14,29.62,29.09,84.98,156.9,154.6,1.5,131,3.83,13:10:47,7/25/2022,0.47,-0.005,-0.002,-0.003,-0.846,-1.194,3.551,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.503399,2.445037,1.66112,0.929937,0.227027,-0.00689,0.149603,0.217524,156.813019,0.00032,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131447,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
8,13,13:15:07,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,,0.131867,2.921468,0.126172,2.645528,2.340268,2.27862,4.055064,1.714796,26.81344,27.538885,47.717587,0.441786,PSF-00495_20220725131507,0,0,0,111.866356,391.652954,0.714374,0.5,0.8,36.15839,55.97,54.5,29.67,29.14,84.98,156.7,147.6,5.8,127,3.828,13:10:47,7/25/2022,0.47,-0.004,-0.002,0.011,0.03,-0.264,-0.874,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.506666,2.448674,1.659286,0.912494,0.22655,-0.006958,0.152368,0.214138,111.866356,0.000315,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131507,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
9,13,13:16:25,7/25/2022,7/25/2022,y,JSG 2022,MS,,3,North,,0.157952,2.922042,0.149852,3.127057,2.216137,2.143202,3.92515,1.709013,25.223564,26.081945,46.195492,0.441786,PSF-00495_20220725131625,0,0,0,126.83773,403.17392,0.685402,0.5,0.8,41.771221,52.42,50.69,29.87,28.58,84.97,156.7,129.4,17.4,152,3.827,13:10:47,7/25/2022,0.47,-0.001,0.003,-0.01,0.491,1.598,5.924,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.50133,2.444001,1.659883,0.868531,0.224833,-0.015888,0.163025,0.235842,126.83773,0.000319,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131625,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
10,13,13:17:16,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,North,,0.239568,2.922518,0.221418,4.514412,2.205549,2.100291,3.87579,1.670241,24.720716,25.959618,45.618595,0.441786,PSF-00495_20220725131716,0,0,0,117.755058,451.717621,0.739317,0.5,0.8,29.395853,51.76,49.29,30,28.36,84.96,156.8,127.7,18.6,99,3.826,13:10:47,7/25/2022,0.47,-0.002,0.004,-0.019,-0.593,-1.737,-1.616,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.499342,2.443117,1.660378,0.864446,0.223635,-0.020062,0.169854,0.191329,117.755058,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131716,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
11,13,13:17:35,7/25/2022,7/25/2022,y,JSG 2022,MS,,4,North,,0.139849,2.923264,0.133464,3.056251,2.160708,2.089455,4.035238,1.874531,24.594116,25.432808,47.497143,0.441786,PSF-00495_20220725131735,0,0,0,138.401276,430.037506,0.678165,0.5,0.8,46.370129,50.58,48.91,30.05,29.06,84.96,156.9,132.2,15.7,171,3.825,13:10:47,7/25/2022,0.47,0,0,0.015,0.242,-0.903,-0.509,1,150,0.005,2,0,rectangular,7000,500,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.498796,2.441555,1.661157,0.875097,0.223234,-0.012425,0.172264,0.251459,138.401276,0.000314,2.419613,-0.000027,1,2.365493,-0.000018,1,0.60179,0.602419,0.107779,0,PSF-00495_20220725131735,PFA-00525,PSA-00537,PSF-00495,RHS-0718,2.0.0,2022-05-16T19:34:13.141Z
